Date,Closing Index Value,Total Market Capitalization
1998-04-06,1121.38,9501137973851.44
1998-04-07,1109.54,9400820977284.35
1998-04-08,1101.65,9333971221970.64
1998-04-09,1110.67,9410395150098.6
1998-04-13,1109.69,9402091885180.05
1998-04-14,1115.75,9453436564166.24
1998-04-15,1119.32,9483684172083.85
1998-04-16,1108.17,9389213351836.98
1998-04-17,1122.72,9512491417719.67
1998-04-20,1123.65,9520371046673.0
1998-04-21,1126.67,9545958658973.05
1998-04-22,1130.54,9578748082682.06
1998-04-23,1119.58,9485887079103.06
1998-04-24,1107.9,9386925717624.72
1998-04-27,1086.54,9205948433277.34
1998-04-28,1085.11,9193832444671.68
1998-04-29,1094.63,9274492732451.98
1998-04-30,1111.75,9419545686947.63
1998-05-01,1121.0,9497918340515.67
1998-05-04,1122.07,9506984150171.64
1998-05-05,1115.5,9451318384340.08
1998-05-06,1104.92,9361677014096.85
1998-05-07,1095.14,9278813819297.35
1998-05-08,1108.14,9388959170257.83
1998-05-11,1106.64,9376250091300.86
1998-05-12,1115.79,9453775472938.43
1998-05-13,1118.86,9479786721203.71
1998-05-14,1117.37,9467162369439.78
1998-05-15,1108.73,9393958074647.58
1998-05-18,1105.82,9369302461471.04
1998-05-19,1109.52,9400651522898.25
1998-05-20,1119.06,9481481265064.64
1998-05-21,1114.64,9444031845738.08
1998-05-22,1110.47,9408700606237.68
1998-05-26,1094.02,9269324373676.14
1998-05-27,1092.23,9254158206120.81
1998-05-28,1097.6,9299656708786.79
1998-05-29,1090.82,9242211671901.25
1998-06-01,1090.98,9243567306989.99
1998-06-02,1093.22,9262546198232.42
1998-06-03,1082.73,9173667372726.61
1998-06-04,1094.83,9276187276312.91
1998-06-05,1113.86,9437423124680.45
1998-06-08,1115.72,9453182382587.1
1998-06-09,1118.41,9475973997516.62
1998-06-10,1112.28,9424036228179.1
1998-06-11,1094.58,9274069096486.74
1998-06-12,1098.84,9310162880724.56
1998-06-15,1077.01,9125203418304.0
1998-06-16,1087.59,9214844788547.22
1998-06-17,1107.11,9380232269374.04
1998-06-18,1106.37,9373962457088.6
1998-06-19,1100.65,9325498502665.99
1998-06-22,1103.21,9347188664085.9
1998-06-23,1119.49,9485124534365.64
1998-06-24,1132.88,9598574245854.94
1998-06-25,1129.28,9568072456358.19
1998-06-26,1133.2,9601285516032.43
1998-06-29,1138.49,9646106201154.04
1998-06-30,1133.84,9606708056387.41
1998-07-01,1148.56,9731426484551.9
1998-07-02,1146.42,9713294865239.94
1998-07-06,1157.33,9805732232853.7
1998-07-07,1154.66,9783110072310.28
1998-07-08,1166.38,9882410342560.81
1998-07-09,1158.56,9816153677598.42
1998-07-10,1164.33,9865041267986.27
1998-07-13,1165.19,9872327806588.27
1998-07-14,1177.58,9977304798772.92
1998-07-15,1174.81,9953835366299.03
1998-07-16,1183.99,10031614929515.74
1998-07-17,1186.75,10054999634796.58
1998-07-20,1184.1,10032546928639.25
1998-07-21,1165.07,9871311080271.71
1998-07-22,1164.08,9862923088160.1
1998-07-23,1139.75,9656781827477.91
1998-07-24,1140.8,9665678182747.79
1998-07-27,1147.27,9720496676648.9
1998-07-28,1130.24,9576206266890.66
1998-07-29,1125.21,9533588488788.26
1998-07-30,1142.95,9683894529252.8
1998-07-31,1120.67,9495122343145.13
1998-08-03,1112.44,9425391863267.84
1998-08-04,1072.12,9083771820904.24
1998-08-05,1081.43,9162652837630.56
1998-08-06,1089.63,9232129135928.71
1998-08-07,1089.45,9230604046453.88
1998-08-10,1083.14,9177141187641.52
1998-08-11,1068.98,9057167482287.64
1998-08-12,1084.22,9186291724490.54
1998-08-13,1074.91,9107410707764.23
1998-08-14,1062.75,9004382441019.65
1998-08-17,1083.67,9181631728872.98
1998-08-18,1101.2,9330158498283.54
1998-08-19,1098.06,9303554159666.93
1998-08-20,1091.6,9248820392958.88
1998-08-21,1081.24,9161043020962.68
1998-08-24,1088.14,9219504784164.78
1998-08-25,1092.85,9259411292089.69
1998-08-26,1084.19,9186037542911.4
1998-08-27,1042.59,8833572419837.85
1998-08-28,1027.14,8702668906580.97
1998-08-31,957.28,8110764735957.93
1998-09-01,994.26,8424085895843.98
1998-09-02,990.47,8391974289679.35
1998-09-03,982.26,8322413264188.15
1998-09-04,973.89,8251496603608.21
1998-09-08,1023.46,8671489299539.84
1998-09-09,1006.2,8525250164341.54
1998-09-10,980.19,8304874735227.52
1998-09-11,1009.06,8549482141552.84
1998-09-14,1029.72,8724528522386.97
1998-09-15,1037.68,8791971368052.01
1998-09-16,1045.48,8858058578628.3
1998-09-17,1018.87,8632599517931.49
1998-09-18,1020.09,8642936235483.16
1998-09-21,1023.89,8675132568840.84
1998-09-22,1029.63,8723765977649.55
1998-09-23,1066.09,9032681323497.19
1998-09-24,1042.72,8834673873347.46
1998-09-25,1044.75,8851873493535.9
1998-09-28,1048.69,8885256007596.23
1998-09-29,1049.02,8888052004966.77
1998-09-30,1017.01,8616840260024.83
1998-10-01,986.39,8357405594916.37
1998-10-02,1002.6,8494748374844.79
1998-10-05,988.56,8375791395807.46
1998-10-06,984.59,8342154700167.99
1998-10-07,970.68,8224299174640.28
1998-10-08,959.44,8129065809655.98
1998-10-09,984.39,8340460156307.06
1998-10-12,997.71,8453316777445.04
1998-10-13,994.8,8428661164268.5
1998-10-14,1005.53,8519573442407.42
1998-10-15,1047.49,8875088744430.65
1998-10-16,1056.42,8950750127821.2
1998-10-19,1062.39,9001332262069.98
1998-10-20,1063.93,9014380249799.14
1998-10-21,1069.92,9065131838434.01
1998-10-22,1078.48,9137658315681.84
1998-10-23,1070.67,9071486377912.5
1998-10-26,1072.32,9085466364765.17
1998-10-27,1065.34,9026326784018.7
1998-10-28,1068.09,9049626762106.49
1998-10-29,1085.93,9200780074501.5
1998-10-30,1098.67,9308722518442.77
1998-11-02,1111.6,9418274779051.93
1998-11-03,1110.84,9411835512380.4
1998-11-04,1118.67,9478176904535.83
1998-11-05,1133.85,9606792783580.45
1998-11-06,1141.01,9667457453801.77
1998-11-09,1130.2,9575867358118.47
1998-11-10,1128.26,9559430282667.44
1998-11-11,1120.97,9497664158936.53
1998-11-12,1117.69,9469873639617.27
1998-11-13,1125.72,9537909575633.63
1998-11-16,1135.87,9623907676575.85
1998-11-17,1139.32,9653138558176.9
1998-11-18,1144.48,9696857789788.91
1998-11-19,1152.61,9765740997735.74
1998-11-20,1163.55,9858432546928.64
1998-11-23,1188.21,10067369804981.38
1998-11-24,1182.99,10023142210211.09
1998-11-25,1186.87,10056016361113.14
1998-11-27,1192.33,10102277408516.54
1998-11-30,1163.63,9859110364473.01
1998-12-01,1175.28,9957817544372.22
1998-12-02,1171.25,9923672485574.46
1998-12-03,1150.14,9744813381053.25
1998-12-04,1176.74,9970187714557.01
1998-12-07,1187.7,10063048718136.0
1998-12-08,1181.38,10009501132130.6
1998-12-09,1183.49,10027378569863.41
1998-12-10,1165.02,9870887444306.48
1998-12-11,1166.46,9883088160105.18
1998-12-14,1141.2,9669067270469.65
1998-12-15,1162.83,9852332189029.29
1998-12-16,1161.94,9844791468848.15
1998-12-17,1179.98,9997639325104.08
1998-12-18,1188.03,10065844715506.54
1998-12-21,1202.84,10191325688408.44
1998-12-22,1203.57,10197510773500.84
1998-12-23,1228.54,10409074574538.02
1998-12-24,1226.27,10389841501716.46
1998-12-28,1225.49,10383232780658.83
1998-12-29,1241.81,10521507559710.76
1998-12-30,1231.93,10437797092980.79
1998-12-31,1229.23,10414920750858.23
1999-01-04,1228.1,10405346578043.97
1999-01-05,1244.78,10546671536045.58
1999-01-06,1272.34,10780179680081.8
1999-01-07,1269.73,10758065882696.66
1999-01-08,1275.09,10803479658169.6
1999-01-11,1263.88,10708500474764.44
1999-01-12,1239.51,10502020305310.06
1999-01-13,1234.4,10458724709663.28
1999-01-14,1212.19,10270545613906.95
1999-01-15,1243.26,10533793002702.51
1999-01-19,1252.0,10607844569425.17
1999-01-20,1256.62,10646988532612.66
1999-01-21,1235.16,10465163976334.82
1999-01-22,1225.19,10380690964867.43
1999-01-25,1233.98,10455166167555.33
1999-01-26,1252.31,10610471112409.61
1999-01-27,1243.17,10533030457965.09
1999-01-28,1265.37,10721124826528.38
1999-01-29,1279.64,10842030531005.77
1999-02-01,1273.0,10785771674822.88
1999-02-02,1261.99,10692487035278.65
1999-02-03,1272.07,10777892045869.55
1999-02-04,1248.49,10578105324665.84
1999-02-05,1239.4,10501088306186.55
1999-02-08,1243.77,10538114089547.88
1999-02-09,1216.14,10304012855160.33
1999-02-10,1223.55,10366795705207.8
1999-02-11,1254.04,10625128916806.66
1999-02-12,1230.13,10422546198232.42
1999-02-16,1241.87,10522015922869.04
1999-02-17,1224.03,10370862610474.03
1999-02-18,1237.28,10483126141260.68
1999-02-19,1239.22,10499563216711.71
1999-02-22,1272.14,10778485136220.88
1999-02-23,1271.18,10770351325688.41
1999-02-24,1253.41,10619791103644.73
1999-02-25,1245.02,10548704988678.69
1999-02-26,1238.33,10492022496530.57
1999-03-01,1236.16,10473636695639.47
1999-03-02,1225.5,10383317507851.87
1999-03-03,1227.7,10401957490322.11
1999-03-04,1246.64,10562430793952.23
1999-03-05,1275.47,10806699291505.37
1999-03-08,1282.73,10868211233657.15
1999-03-09,1279.84,10843725074866.7
1999-03-10,1286.84,10903034109999.27
1999-03-11,1297.68,10994878387261.7
1999-03-12,1294.59,10968697684610.33
1999-03-15,1307.26,11076047038200.28
1999-03-16,1306.38,11068591045212.18
1999-03-17,1297.82,10996064567964.36
1999-03-18,1316.55,11154758600540.5
1999-03-19,1299.29,11008519465342.2
1999-03-22,1297.01,10989201665327.59
1999-03-23,1262.14,10693757943174.35
1999-03-24,1268.59,10748406982689.36
1999-03-25,1289.99,10929723175808.93
1999-03-26,1282.8,10868804324008.47
1999-03-29,1310.17,11100702651376.82
1999-03-30,1300.75,11020889635526.99
1999-03-31,1286.37,10899051931926.08
1999-04-01,1293.72,10961326418815.28
1999-04-05,1321.12,11193478927762.76
1999-04-06,1317.89,11166112044408.74
1999-04-07,1326.89,11242366518150.61
1999-04-08,1343.98,11387165291067.12
1999-04-09,1348.35,11424191074428.46
1999-04-12,1358.64,11511375356073.34
1999-04-13,1349.82,11436645971806.3
1999-04-14,1328.44,11255499233072.82
1999-04-15,1322.86,11208221459352.86
1999-04-16,1319.0,11175516762836.9
1999-04-19,1289.48,10925402088963.55
1999-04-20,1306.17,11066811774158.21
1999-04-21,1336.12,11320569717332.55
1999-04-22,1358.82,11512900445548.17
1999-04-23,1356.85,11496209188518.0
1999-04-26,1360.04,11523237163099.85
1999-04-27,1362.8,11546621868380.69
1999-04-28,1350.91,11445881235848.37
1999-04-29,1342.83,11377421663866.77
1999-04-30,1335.18,11312605361186.18
1999-05-03,1354.63,11477399751661.68
1999-05-04,1332.0,11285662113797.38
1999-05-05,1347.31,11415379446351.62
1999-05-06,1332.05,11286085749762.62
1999-05-07,1345.0,11395807464757.87
1999-05-10,1340.3,11355985684026.0
1999-05-11,1355.61,11485703016580.24
1999-05-12,1364.0,11556789131546.27
1999-05-13,1367.56,11586952012270.84
1999-05-14,1337.8,11334803885764.37
1999-05-17,1339.49,11349122781389.24
1999-05-18,1333.32,11296846103279.53
1999-05-19,1344.23,11389283470893.29
1999-05-20,1338.83,11343530786648.16
1999-05-21,1330.29,11271173763786.43
1999-05-24,1306.65,11070878679424.44
1999-05-25,1284.4,10882360674895.92
1999-05-26,1304.76,11054865239938.65
1999-05-27,1281.41,10857027244175.01
1999-05-28,1301.84,11030124899569.06
1999-06-01,1294.26,10965901687239.79
1999-06-02,1294.81,10970561682857.35
1999-06-03,1299.54,11010637645168.36
1999-06-04,1327.75,11249653056752.61
1999-06-07,1334.52,11307013366445.11
1999-06-08,1317.33,11161367321598.13
1999-06-09,1318.64,11172466583887.23
1999-06-10,1302.82,11038428164487.62
1999-06-11,1293.64,10960648601270.91
1999-06-14,1294.0,10963698780220.58
1999-06-15,1301.16,11024363450441.9
1999-06-16,1330.41,11272190490102.99
1999-06-17,1339.9,11352596596304.14
1999-06-18,1342.84,11377506391059.82
1999-06-21,1349.0,11429698341976.48
1999-06-22,1335.88,11318536264699.44
1999-06-23,1333.06,11294643196260.32
1999-06-24,1315.78,11148234606675.92
1999-06-25,1315.31,11144252428602.73
1999-06-28,1331.35,11280154846249.36
1999-06-29,1351.45,11450456504272.88
1999-06-30,1372.71,11630586516689.8
1999-07-01,1380.96,11700486450953.18
1999-07-02,1391.22,11787416551018.92
1999-07-06,1388.12,11761151121174.5
1999-07-07,1395.86,11826729968592.5
1999-07-08,1394.42,11814529252793.81
1999-07-09,1403.28,11889597545833.03
1999-07-12,1399.1,11854181579139.58
1999-07-13,1393.56,11807242714191.8
1999-07-14,1398.17,11846301950186.26
1999-07-15,1409.62,11943314586224.53
1999-07-16,1418.78,12020924695055.15
1999-07-19,1407.65,11926623329194.36
1999-07-20,1377.1,11667781754437.22
1999-07-21,1379.29,11686337009714.41
1999-07-22,1360.97,11531116792053.18
1999-07-23,1356.94,11496971733255.42
1999-07-26,1347.76,11419192170038.71
1999-07-27,1362.84,11546960777152.87
1999-07-28,1365.4,11568650938572.79
1999-07-29,1341.03,11362170769118.4
1999-07-30,1328.72,11257871594478.12
1999-08-02,1328.05,11252194872544.01
1999-08-03,1322.18,11202460010225.7
1999-08-04,1305.33,11059694689942.3
1999-08-05,1313.71,11130696077715.29
1999-08-06,1300.29,11016992184646.85
1999-08-09,1297.8,10995895113578.26
1999-08-10,1281.43,10857196698561.1
1999-08-11,1301.93,11030887444306.48
1999-08-12,1298.16,10998945292527.94
1999-08-13,1327.68,11249059966401.29
1999-08-16,1330.77,11275240669052.66
1999-08-17,1344.16,11388690380541.96
1999-08-18,1332.84,11292779198013.29
1999-08-19,1323.59,11214406544445.26
1999-08-20,1336.61,11324721349791.84
1999-08-23,1360.22,11524762252574.68
1999-08-24,1363.5,11552552771893.94
1999-08-25,1381.79,11707518807976.04
1999-08-26,1362.01,11539928420130.01
1999-08-27,1348.27,11423513256884.08
1999-08-30,1324.02,11218049813746.26
1999-08-31,1320.41,11187463297056.46
1999-09-01,1331.07,11277782484844.06
1999-09-02,1319.11,11176448761960.41
1999-09-03,1357.24,11499513549046.82
1999-09-07,1350.45,11441983784968.23
1999-09-08,1344.15,11388605653348.92
1999-09-09,1347.66,11418344898108.25
1999-09-10,1351.66,11452235775326.86
1999-09-13,1344.13,11388436198962.82
1999-09-14,1336.29,11322010079614.34
1999-09-15,1317.97,11166789861953.11
1999-09-16,1318.48,11171110948798.48
1999-09-17,1335.42,11314638813819.3
1999-09-20,1335.53,11315570812942.81
1999-09-21,1307.58,11078758308377.76
1999-09-22,1310.51,11103583375940.4
1999-09-23,1280.41,10848554524870.35
1999-09-24,1277.36,10822712730991.16
1999-09-27,1283.31,10873125410853.85
1999-09-28,1282.2,10863720692425.68
1999-09-29,1268.37,10746542984442.33
1999-09-30,1282.71,10868041779271.06
1999-10-01,1282.81,10868889051201.52
1999-10-04,1304.6,11053509604849.9
1999-10-05,1301.35,11025973267109.78
1999-10-06,1325.4,11229742166386.68
1999-10-07,1317.64,11163993864582.57
1999-10-08,1336.02,11319722445402.09
1999-10-11,1335.21,11312859542765.32
1999-10-12,1313.04,11125019355781.17
1999-10-13,1285.55,10892104302096.27
1999-10-14,1283.42,10874057409977.36
1999-10-15,1247.41,10568954787816.82
1999-10-18,1254.13,10625891461544.08
1999-10-19,1261.32,10686810313344.53
1999-10-20,1289.43,10924978452998.32
1999-10-21,1283.61,10875667226645.24
1999-10-22,1301.65,11028515082901.18
1999-10-25,1293.63,10960563874077.86
1999-10-26,1281.91,10861263603827.33
1999-10-27,1296.71,10986659849536.19
1999-10-28,1342.44,11374117303337.96
1999-10-29,1362.93,11547723321890.29
1999-11-01,1354.12,11473078664816.3
1999-11-02,1347.74,11419022715652.62
1999-11-03,1354.93,11479941567453.07
1999-11-04,1362.64,11545266233291.94
1999-11-05,1370.23,11609574172814.26
1999-11-08,1377.01,11667019209699.8
1999-11-09,1365.28,11567634212256.23
1999-11-10,1373.46,11636941056168.29
1999-11-11,1381.46,11704722810605.51
1999-11-12,1396.06,11828424512453.44
1999-11-15,1394.39,11814275071214.67
1999-11-16,1420.07,12031854502958.15
1999-11-17,1410.71,11952549850266.6
1999-11-18,1424.94,12073116645971.81
1999-11-19,1422.0,12048206851216.13
1999-11-22,1420.94,12039225768753.2
1999-11-23,1404.64,11901120444087.36
1999-11-24,1417.08,12006521072237.24
1999-11-26,1416.62,12002623621357.1
1999-11-29,1407.83,11928148418669.2
1999-11-30,1388.91,11767844569425.17
1999-12-01,1397.72,11842489226499.16
1999-12-02,1409.04,11938400409027.83
1999-12-03,1433.3,12143948579358.7
1999-12-06,1423.33,12059475567891.32
1999-12-07,1409.17,11939501862537.43
1999-12-08,1403.88,11894681177415.82
1999-12-09,1408.11,11930520780074.5
1999-12-10,1417.04,12006182163465.05
1999-12-13,1415.22,11990761814330.58
1999-12-14,1403.17,11888665546709.52
1999-12-15,1413.32,11974663647651.74
1999-12-16,1418.78,12020924695055.15
1999-12-17,1421.03,12039988313490.62
1999-12-20,1418.09,12015078518734.94
1999-12-21,1433.43,12145050032868.31
1999-12-22,1436.13,12167926374990.87
1999-12-23,1458.34,12356105470747.2
1999-12-27,1457.1,12345599298809.44
1999-12-28,1457.66,12350344021620.04
1999-12-29,1463.46,12399485793587.03
1999-12-30,1464.47,12408043240084.73
1999-12-31,1469.25,12448542838360.97
2000-01-03,1455.22,12329670586516.69
2000-01-04,1399.42,11856892849317.07
2000-01-05,1402.11,11879684464246.58
2000-01-06,1403.45,11891037908114.82
2000-01-07,1441.47,12213170696077.72
2000-01-10,1457.6,12349835658461.76
2000-01-11,1438.56,12188515082901.18
2000-01-12,1432.25,12135052224088.82
2000-01-13,1449.68,12282731721568.92
2000-01-14,1465.15,12413804689211.89
2000-01-18,1455.14,12328992768972.32
2000-01-19,1455.9,12335432035643.86
2000-01-20,1445.57,12247908845226.79
2000-01-21,1441.36,12212238696954.2
2000-01-24,1401.53,11874770287049.89
2000-01-25,1410.03,11946788401139.44
2000-01-26,1404.09,11896460448469.8
2000-01-27,1398.56,11849606310715.07
2000-01-28,1360.16,11524253889416.4
2000-01-31,1394.46,11814868161565.99
2000-02-01,1409.28,11940433861660.94
2000-02-02,1409.12,11939078226572.2
2000-02-03,1424.97,12073370827550.95
2000-02-04,1424.37,12068287195968.16
2000-02-07,1424.24,12067185742458.55
2000-02-08,1441.72,12215288875903.88
2000-02-09,1411.7,11960937842378.2
2000-02-10,1416.83,12004402892411.07
2000-02-11,1387.12,11752678401869.84
2000-02-14,1389.94,11776571470308.96
2000-02-15,1402.05,11879176101088.31
2000-02-16,1387.67,11757338397487.4
2000-02-17,1388.26,11762337301877.15
2000-02-18,1346.09,11405042728799.94
2000-02-22,1352.17,11456556862172.23
2000-02-23,1360.69,11528744430647.87
2000-02-24,1353.43,11467232488496.1
2000-02-25,1333.36,11297185012051.71
2000-02-28,1348.05,11421649258637.06
2000-02-29,1366.42,11577293112263.53
2000-03-01,1379.19,11685489737783.95
2000-03-02,1381.76,11707264626396.9
2000-03-03,1409.17,11939501862537.43
2000-03-06,1391.28,11787924914177.2
2000-03-07,1355.62,11485787743773.28
2000-03-08,1366.7,11579665473668.84
2000-03-09,1401.69,11876125922138.63
2000-03-10,1395.07,11820036520341.83
2000-03-13,1383.62,11723023884303.56
2000-03-14,1359.15,11515696442918.71
2000-03-15,1392.15,11795296179972.24
2000-03-16,1458.47,12357206924256.81
2000-03-17,1464.47,12408043240084.73
2000-03-20,1456.63,12341617120736.25
2000-03-21,1493.87,12657141187641.52
2000-03-22,1500.64,12714501497334.02
2000-03-23,1527.35,12940807829961.29
2000-03-24,1527.46,12941739829084.8
2000-03-27,1523.86,12911238039588.05
2000-03-28,1507.73,12774573077204.0
2000-03-29,1508.52,12781266525454.68
2000-03-30,1487.92,12606728507778.84
2000-03-31,1498.58,12697047695566.43
2000-04-03,1505.97,12759661091227.82
2000-04-04,1494.73,12664427726243.52
2000-04-05,1487.37,12602068512161.27
2000-04-06,1501.34,12720432400847.27
2000-04-07,1516.35,12847607917610.11
2000-04-10,1504.46,12746867285077.79
2000-04-11,1500.59,12714077861368.78
2000-04-12,1467.17,12430919582207.29
2000-04-13,1440.51,12205036885545.25
2000-04-14,1356.56,11493752099919.66
2000-04-17,1401.44,11874007742312.47
2000-04-18,1441.61,12214356876780.37
2000-04-19,1427.47,12094552625812.58
2000-04-20,1434.54,12154454751296.47
2000-04-24,1429.86,12114802424950.7
2000-04-25,1477.44,12517934409466.08
2000-04-26,1460.99,12378558176904.54
2000-04-27,1464.92,12411855963771.82
2000-04-28,1452.43,12306031699656.71
2000-05-01,1468.25,12440070119056.32
2000-05-02,1446.29,12254009203126.14
2000-05-03,1415.1,11989745088014.02
2000-05-04,1409.57,11942890950259.3
2000-05-05,1432.63,12138271857424.58
2000-05-08,1424.17,12066592652107.22
2000-05-09,1412.14,11964665838872.26
2000-05-10,1383.05,11718194434299.9
2000-05-11,1407.81,11927978964283.1
2000-05-12,1420.96,12039395223139.29
2000-05-15,1452.36,12305438609305.38
2000-05-16,1466.04,12421345409393.03
2000-05-17,1447.8,12266803009276.16
2000-05-18,1437.21,12177076911839.9
2000-05-19,1406.95,11920692425681.1
2000-05-22,1400.72,11867907384413.12
2000-05-23,1373.86,11640330143890.15
2000-05-24,1399.05,11853757943174.35
2000-05-25,1381.52,11705231173763.79
2000-05-26,1378.02,11675576656197.5
2000-05-30,1422.45,12052019574903.22
2000-05-31,1420.6,12036345044189.61
2000-06-01,1448.81,12275360455773.86
2000-06-02,1477.26,12516409319991.24
2000-06-05,1467.63,12434817033087.43
2000-06-06,1457.84,12351869111094.88
2000-06-07,1471.36,12466420276093.78
2000-06-08,1461.67,12384319626031.7
2000-06-09,1456.95,12344328390913.74
2000-06-12,1446.0,12251552114527.79
2000-06-13,1469.44,12450152655028.85
2000-06-14,1470.54,12459472646263.97
2000-06-15,1478.73,12528864217369.08
2000-06-16,1464.46,12407958512891.68
2000-06-19,1486.0,12590460886713.9
2000-06-20,1475.95,12505310057702.14
2000-06-21,1479.13,12532253305090.94
2000-06-22,1452.18,12303913519830.55
2000-06-23,1441.48,12213255423270.76
2000-06-26,1455.31,12330433131254.11
2000-06-27,1450.55,12290102987363.96
2000-06-28,1454.82,12326281498794.83
2000-06-29,1442.39,12220965597838.0
2000-06-30,1454.6,12324417500547.8
2000-07-03,1469.54,12450999926959.32
2000-07-05,1446.23,12253500839967.86
2000-07-06,1456.67,12341956029508.44
2000-07-07,1478.9,12530304579650.87
2000-07-10,1475.62,12502514060331.6
2000-07-11,1480.88,12547080563874.08
2000-07-12,1492.92,12649092104302.1
2000-07-13,1495.84,12673832444671.68
2000-07-14,1509.98,12793636695639.47
2000-07-17,1510.49,12797957782484.84
2000-07-18,1493.74,12656039734131.91
2000-07-19,1481.96,12556231100723.1
2000-07-20,1495.57,12671544810459.42
2000-07-21,1480.19,12541234387553.87
2000-07-24,1464.29,12406518150609.89
2000-07-25,1474.47,12492770433131.26
2000-07-26,1452.42,12305946972463.66
2000-07-27,1449.62,12282223358410.64
2000-07-28,1419.89,12030329413483.31
2000-07-31,1430.83,12123020962676.21
2000-08-01,1438.1,12184617632021.04
2000-08-02,1438.7,12189701263603.83
2000-08-03,1452.56,12307133153166.32
2000-08-04,1462.93,12394995252355.56
2000-08-07,1479.32,12533863121758.82
2000-08-08,1482.8,12563348184939.01
2000-08-09,1472.87,12479214082243.81
2000-08-10,1460.25,12372288364619.1
2000-08-11,1471.84,12470487181360.02
2000-08-14,1491.56,12637569206047.77
2000-08-15,1484.43,12577158717405.6
2000-08-16,1479.85,12538353662990.28
2000-08-17,1496.07,12675781170111.75
2000-08-18,1491.72,12638924841136.51
2000-08-21,1499.48,12704673142940.62
2000-08-22,1498.13,12693234971879.34
2000-08-23,1505.97,12759661091227.82
2000-08-24,1508.31,12779487254400.7
2000-08-25,1506.45,12763727996494.05
2000-08-28,1514.09,12828459571981.6
2000-08-29,1509.84,12792450514936.82
2000-08-30,1502.59,12731023299978.09
2000-08-31,1517.68,12858876634285.3
2000-09-01,1520.77,12885057336936.68
2000-09-05,1507.08,12769065809655.98
2000-09-06,1492.25,12643415382367.98
2000-09-07,1502.51,12730345482433.72
2000-09-08,1494.5,12662479000803.45
2000-09-11,1489.26,12618081951647.07
2000-09-12,1481.99,12556485282302.24
2000-09-13,1484.91,12581225622671.83
2000-09-14,1480.87,12546995836681.03
2000-09-15,1465.81,12419396683952.96
2000-09-18,1444.51,12238927762763.86
2000-09-19,1459.9,12369322912862.46
2000-09-20,1451.34,12296796435614.64
2000-09-21,1449.05,12277393908406.98
2000-09-22,1448.72,12274597911036.45
2000-09-25,1439.03,12192497260974.36
2000-09-26,1427.21,12092349718793.37
2000-09-27,1426.57,12086927178438.39
2000-09-28,1458.29,12355681834781.98
2000-09-29,1436.51,12171146008326.64
2000-10-02,1436.23,12168773646921.34
2000-10-03,1426.46,12085995179314.88
2000-10-04,1434.32,12152590753049.45
2000-10-05,1436.28,12169197282886.57
2000-10-06,1408.99,11937976773062.6
2000-10-09,1402.03,11879006646702.21
2000-10-10,1387.02,11751831129939.38
2000-10-11,1364.59,11561788035936.02
2000-10-12,1329.78,11266852676941.06
2000-10-13,1374.17,11642956686874.59
2000-10-16,1374.62,11646769410561.68
2000-10-17,1349.97,11437916879702.0
2000-10-18,1342.13,11371490760353.52
2000-10-19,1388.76,11766573661529.47
2000-10-20,1396.93,11835795778248.49
2000-10-23,1395.78,11826052151048.14
2000-10-24,1398.13,11845963041414.07
2000-10-25,1364.9,11564414578920.46
2000-10-26,1364.44,11560517128040.32
2000-10-27,1379.58,11688794098312.76
2000-10-30,1398.66,11850453582645.54
2000-10-31,1429.4,12110904974070.56
2000-11-01,1421.22,12041598130158.5
2000-11-02,1428.32,12101754437221.53
2000-11-03,1426.69,12087943904754.95
2000-11-06,1432.19,12134543860930.54
2000-11-07,1431.87,12131832590753.05
2000-11-08,1409.28,11940433861660.94
2000-11-09,1400.14,11862993207216.42
2000-11-10,1365.98,11573565115769.48
2000-11-13,1351.26,11448846687605.0
2000-11-14,1382.95,11717347162369.44
2000-11-15,1389.81,11775470016799.36
2000-11-16,1372.32,11627282156160.98
2000-11-17,1367.72,11588307647359.58
2000-11-20,1342.62,11375642392812.8
2000-11-21,1347.35,11415718355123.8
2000-11-22,1322.36,11203985099700.53
2000-11-24,1341.77,11368440581403.84
2000-11-27,1348.97,11429444160397.34
2000-11-28,1336.09,11320315535753.42
2000-11-29,1341.91,11369626762106.5
2000-11-30,1314.95,11141202249653.06
2000-12-01,1315.23,11143574611058.36
2000-12-04,1324.97,11226098897085.68
2000-12-05,1376.54,11663037031626.62
2000-12-06,1351.46,11450541231465.93
2000-12-07,1343.55,11383522021766.12
2000-12-08,1369.89,11606693448250.68
2000-12-11,1380.2,11694047184281.65
2000-12-12,1371.18,11617623256153.68
2000-12-13,1359.99,11522813527134.62
2000-12-14,1340.93,11361323497187.94
2000-12-15,1312.15,11117478635600.03
2000-12-18,1322.74,11207204733036.3
2000-12-19,1305.6,11061982324154.55
2000-12-20,1264.74,10715787013366.44
2000-12-21,1274.86,10801530932729.53
2000-12-22,1305.97,11065117230297.28
2000-12-26,1315.19,11143235702286.17
2000-12-27,1328.92,11259566138339.06
2000-12-28,1334.22,11304471550653.72
2000-12-29,1320.28,11186361843546.86
2001-01-02,1283.27,10872786502081.66
2001-01-03,1347.56,11417497626177.78
2001-01-04,1333.34,11297015557665.62
2001-01-05,1298.35,11000555109195.82
2001-01-08,1295.86,10979458038127.24
2001-01-09,1300.8,11021313271492.22
2001-01-10,1313.27,11126968081221.24
