"date","index","ticker","market_cap","company_name"
"2010-05-21","191","GOOGL","300204248633.10","Alphabet Inc."
"2010-05-24","191","GOOGL","303453996987.12","Alphabet Inc."
"2010-05-25","191","GOOGL","303396760714.74","Alphabet Inc."
"2010-05-26","191","GOOGL","302379226983.54","Alphabet Inc."
"2010-05-27","191","GOOGL","311912246127.72","Alphabet Inc."
"2010-05-28","191","GOOGL","308840566176.66","Alphabet Inc."
"2010-06-01","191","GOOGL","306767341199.34","Alphabet Inc."
"2010-06-02","191","GOOGL","313762885601.34","Alphabet Inc."
"2010-06-03","191","GOOGL","321540659059.20","Alphabet Inc."
"2010-06-04","191","GOOGL","317165264015.04","Alphabet Inc."
"2010-06-07","191","GOOGL","308770610732.64","Alphabet Inc."
"2010-06-08","191","GOOGL","308300001381.96","Alphabet Inc."
"2010-06-09","191","GOOGL","301457087039.64","Alphabet Inc."
"2010-06-10","191","GOOGL","309718189019.82","Alphabet Inc."
"2010-06-11","191","GOOGL","310665767307.00","Alphabet Inc."
"2010-06-14","191","GOOGL","307288827236.58","Alphabet Inc."
"2010-06-15","191","GOOGL","316701014250.18","Alphabet Inc."
"2010-06-16","191","GOOGL","318786958399.14","Alphabet Inc."
"2010-06-17","191","GOOGL","318030167686.56","Alphabet Inc."
"2010-06-18","191","GOOGL","317998369757.46","Alphabet Inc."
"2010-06-21","191","GOOGL","310703924821.92","Alphabet Inc."
"2010-06-22","191","GOOGL","309234860497.50","Alphabet Inc."
"2010-06-23","191","GOOGL","306563834453.10","Alphabet Inc."
"2010-06-24","191","GOOGL","302143922308.20","Alphabet Inc."
"2010-06-25","191","GOOGL","300604902539.76","Alphabet Inc."
"2010-06-28","191","GOOGL","300223327390.56","Alphabet Inc."
"2010-06-29","191","GOOGL","288890545459.32","Alphabet Inc."
"2010-06-30","191","GOOGL","283421144359.10","Alphabet Inc."
"2010-07-01","191","GOOGL","279943271680.82","Alphabet Inc."
"2010-07-02","191","GOOGL","278070571007.90","Alphabet Inc."
"2010-07-06","191","GOOGL","277764823959.26","Alphabet Inc."
"2010-07-07","191","GOOGL","286765252703.60","Alphabet Inc."
"2010-07-08","191","GOOGL","290816401098.08","Alphabet Inc."
"2010-07-09","191","GOOGL","297778516184.82","Alphabet Inc."
"2010-07-12","191","GOOGL","303090871154.94","Alphabet Inc."
"2010-07-13","191","GOOGL","311607200405.60","Alphabet Inc."
"2010-07-14","191","GOOGL","312967774772.05","Alphabet Inc."
"2010-07-15","191","GOOGL","314677410352.36","Alphabet Inc."
"2010-07-16","191","GOOGL","292755983937.89","Alphabet Inc."
"2010-07-19","191","GOOGL","296944081531.24","Alphabet Inc."
"2010-07-20","191","GOOGL","306759835738.62","Alphabet Inc."
"2010-07-21","191","GOOGL","304154616095.00","Alphabet Inc."
"2010-07-22","191","GOOGL","308810888856.58","Alphabet Inc."
"2010-07-23","191","GOOGL","312154997201.08","Alphabet Inc."
"2010-07-26","191","GOOGL","311460696611.46","Alphabet Inc."
"2010-07-27","191","GOOGL","313792017857.34","Alphabet Inc."
"2010-07-28","191","GOOGL","308517881268.30","Alphabet Inc."
"2010-07-29","191","GOOGL","308925543999.82","Alphabet Inc."
"2010-07-30","191","GOOGL","308836367777.30","Alphabet Inc."
"2010-08-02","191","GOOGL","312377937757.38","Alphabet Inc."
"2010-08-03","191","GOOGL","312008493406.94","Alphabet Inc."
"2010-08-04","191","GOOGL","322512178473.76","Alphabet Inc."
"2010-08-05","191","GOOGL","323645990445.80","Alphabet Inc."
"2010-08-06","191","GOOGL","318626643063.96","Alphabet Inc."
"2010-08-09","191","GOOGL","321894314646.30","Alphabet Inc."
"2010-08-10","191","GOOGL","320849678896.78","Alphabet Inc."
"2010-08-11","191","GOOGL","313225111871.32","Alphabet Inc."
"2010-08-12","191","GOOGL","313397094586.18","Alphabet Inc."
"2010-08-13","191","GOOGL","309791827304.30","Alphabet Inc."
"2010-08-16","191","GOOGL","309307727810.62","Alphabet Inc."
"2010-08-17","191","GOOGL","312448004789.36","Alphabet Inc."
"2010-08-18","191","GOOGL","307116540628.70","Alphabet Inc."
"2010-08-19","191","GOOGL","298084263233.46","Alphabet Inc."
"2010-08-20","191","GOOGL","294294273776.36","Alphabet Inc."
"2010-08-23","191","GOOGL","295600068463.26","Alphabet Inc."
"2010-08-24","191","GOOGL","287523250595.02","Alphabet Inc."
"2010-08-25","191","GOOGL","289580673443.16","Alphabet Inc."
"2010-08-26","191","GOOGL","287262091657.64","Alphabet Inc."
"2010-08-27","191","GOOGL","292262329848.94","Alphabet Inc."
"2010-08-30","191","GOOGL","288351315518.42","Alphabet Inc."
"2010-08-31","191","GOOGL","286650597560.36","Alphabet Inc."
"2010-09-01","191","GOOGL","293217789375.94","Alphabet Inc."
"2010-09-02","191","GOOGL","295033162477.24","Alphabet Inc."
"2010-09-03","191","GOOGL","299568410365.40","Alphabet Inc."
"2010-09-07","191","GOOGL","295810269559.20","Alphabet Inc."
"2010-09-08","191","GOOGL","299746762810.44","Alphabet Inc."
"2010-09-09","191","GOOGL","303313811711.24","Alphabet Inc."
"2010-09-10","191","GOOGL","303288332790.52","Alphabet Inc."
"2010-09-13","191","GOOGL","307192977390.86","Alphabet Inc."
"2010-09-14","191","GOOGL","306020947037.74","Alphabet Inc."
"2010-09-15","191","GOOGL","306154711371.52","Alphabet Inc."
"2010-09-16","191","GOOGL","306422240039.08","Alphabet Inc."
"2010-09-17","191","GOOGL","312212324772.70","Alphabet Inc."
"2010-09-20","191","GOOGL","323760645589.04","Alphabet Inc."
"2010-09-21","191","GOOGL","327060165822.28","Alphabet Inc."
"2010-09-22","191","GOOGL","328678077288.00","Alphabet Inc."
"2010-09-23","191","GOOGL","327072905282.64","Alphabet Inc."
"2010-09-24","191","GOOGL","335869502661.22","Alphabet Inc."
"2010-09-27","191","GOOGL","337856858477.38","Alphabet Inc."
"2010-09-28","191","GOOGL","335793065899.06","Alphabet Inc."
"2010-09-29","191","GOOGL","336124291868.42","Alphabet Inc."
"2010-09-30","191","GOOGL","335144973256.96","Alphabet Inc."
"2010-10-01","191","GOOGL","335036613178.88","Alphabet Inc."
"2010-10-04","191","GOOGL","332952275206.40","Alphabet Inc."
"2010-10-05","191","GOOGL","343074381323.52","Alphabet Inc."
"2010-10-06","191","GOOGL","340601221894.40","Alphabet Inc."
"2010-10-07","191","GOOGL","337834852842.24","Alphabet Inc."
"2010-10-08","191","GOOGL","341876046342.40","Alphabet Inc."
"2010-10-11","191","GOOGL","343463202780.16","Alphabet Inc."
"2010-10-12","191","GOOGL","345088603951.36","Alphabet Inc."
"2010-10-13","191","GOOGL","346306061299.20","Alphabet Inc."
"2010-10-14","191","GOOGL","344795394328.32","Alphabet Inc."
"2010-10-15","191","GOOGL","383371582124.80","Alphabet Inc."
"2010-10-18","191","GOOGL","393735904887.04","Alphabet Inc."
"2010-10-19","191","GOOGL","387438272113.92","Alphabet Inc."
"2010-10-20","191","GOOGL","387533883947.52","Alphabet Inc."
"2010-10-21","191","GOOGL","390089906965.76","Alphabet Inc."
"2010-10-22","191","GOOGL","390434109566.72","Alphabet Inc."
"2010-10-25","191","GOOGL","392964636096.00","Alphabet Inc."
"2010-10-26","191","GOOGL","394303201766.40","Alphabet Inc."
"2010-10-27","191","GOOGL","392945513729.28","Alphabet Inc."
"2010-10-28","191","GOOGL","394290453521.92","Alphabet Inc."
"2010-10-29","191","GOOGL","391179881868.80","Alphabet Inc."
"2010-11-01","191","GOOGL","392008517760.00","Alphabet Inc."
"2010-11-02","191","GOOGL","392390965094.40","Alphabet Inc."
"2010-11-03","191","GOOGL","395310313080.32","Alphabet Inc."
"2010-11-04","191","GOOGL","397917329076.48","Alphabet Inc."
"2010-11-05","191","GOOGL","398433632977.92","Alphabet Inc."
"2010-11-08","191","GOOGL","399510859636.48","Alphabet Inc."
"2010-11-09","191","GOOGL","398267905799.68","Alphabet Inc."
"2010-11-10","191","GOOGL","397031326085.12","Alphabet Inc."
"2010-11-11","191","GOOGL","393404450530.56","Alphabet Inc."
"2010-11-12","191","GOOGL","384544420616.96","Alphabet Inc."
"2010-11-15","191","GOOGL","379559857025.28","Alphabet Inc."
"2010-11-16","191","GOOGL","372070263393.28","Alphabet Inc."
"2010-11-17","191","GOOGL","371961903315.20","Alphabet Inc."
"2010-11-18","191","GOOGL","380254636349.44","Alphabet Inc."
"2010-11-19","191","GOOGL","376602264305.92","Alphabet Inc."
"2010-11-22","191","GOOGL","376850855073.28","Alphabet Inc."
"2010-11-23","191","GOOGL","371617700714.24","Alphabet Inc."
"2010-11-24","191","GOOGL","379241150913.28","Alphabet Inc."
"2010-11-26","191","GOOGL","376073212160.00","Alphabet Inc."
"2010-11-29","191","GOOGL","371044029712.64","Alphabet Inc."
"2010-11-30","191","GOOGL","354216346999.04","Alphabet Inc."
"2010-12-01","505","XOM","363198398222.45","Exxon Mobil Corporation"
"2010-12-02","191","GOOGL","364485057927.68","Alphabet Inc."
"2010-12-03","191","GOOGL","365237204352.00","Alphabet Inc."
"2010-12-06","191","GOOGL","368653733872.64","Alphabet Inc."
"2010-12-07","191","GOOGL","374250213199.36","Alphabet Inc."
"2010-12-08","191","GOOGL","376417414760.96","Alphabet Inc."
"2010-12-09","191","GOOGL","377029330496.00","Alphabet Inc."
"2010-12-10","191","GOOGL","377481893175.04","Alphabet Inc."
"2010-12-13","191","GOOGL","379018056634.88","Alphabet Inc."
"2010-12-14","191","GOOGL","379202906179.84","Alphabet Inc."
"2010-12-15","191","GOOGL","376264435827.20","Alphabet Inc."
"2010-12-16","191","GOOGL","377163187063.04","Alphabet Inc."
"2010-12-17","191","GOOGL","376583141939.20","Alphabet Inc."
"2010-12-20","191","GOOGL","379298518013.44","Alphabet Inc."
"2010-12-21","191","GOOGL","384404189927.68","Alphabet Inc."
"2010-12-22","191","GOOGL","385946727509.76","Alphabet Inc."
"2010-12-23","191","GOOGL","385143588107.52","Alphabet Inc."
"2010-12-27","191","GOOGL","383964375493.12","Alphabet Inc."
"2010-12-28","191","GOOGL","381758929198.08","Alphabet Inc."
"2010-12-29","191","GOOGL","383084746624.00","Alphabet Inc."
"2010-12-30","191","GOOGL","381720684464.64","Alphabet Inc."
"2010-12-31","191","GOOGL","379873648925.16","Alphabet Inc."
"2011-01-03","191","GOOGL","386512180291.80","Alphabet Inc."
"2011-01-04","191","GOOGL","385085983283.36","Alphabet Inc."
"2011-01-05","191","GOOGL","389530857367.96","Alphabet Inc."
"2011-01-06","191","GOOGL","392364064878.00","Alphabet Inc."
"2011-01-07","191","GOOGL","394244342548.32","Alphabet Inc."
"2011-01-10","191","GOOGL","392818145539.88","Alphabet Inc."
"2011-01-11","191","GOOGL","393969335950.28","Alphabet Inc."
"2011-01-12","191","GOOGL","394519349146.36","Alphabet Inc."
"2011-01-13","191","GOOGL","394404230105.32","Alphabet Inc."
"2011-01-14","191","GOOGL","399194461313.04","Alphabet Inc."
"2011-01-18","191","GOOGL","409075512335.64","Alphabet Inc."
"2011-01-19","191","GOOGL","404035856539.00","Alphabet Inc."
"2011-01-20","191","GOOGL","400850896403.56","Alphabet Inc."
"2011-01-21","505","XOM","398261116003.08","Exxon Mobil Corporation"
"2011-01-24","505","XOM","396294518950.14","Exxon Mobil Corporation"
"2011-01-25","505","XOM","396748349039.28","Exxon Mobil Corporation"
"2011-01-26","505","XOM","401690054454.36","Exxon Mobil Corporation"
"2011-01-27","505","XOM","402799416894.48","Exxon Mobil Corporation"
"2011-01-28","505","XOM","398311541568.54","Exxon Mobil Corporation"
"2011-01-31","505","XOM","406833462131.28","Exxon Mobil Corporation"
"2011-02-01","505","XOM","423120919774.86","Exxon Mobil Corporation"
"2011-02-02","505","XOM","420599641501.86","Exxon Mobil Corporation"
"2011-02-03","505","XOM","420750918198.24","Exxon Mobil Corporation"
"2011-02-04","505","XOM","419944109150.88","Exxon Mobil Corporation"
"2011-02-07","505","XOM","423221770905.78","Exxon Mobil Corporation"
"2011-02-08","505","XOM","418431342187.08","Exxon Mobil Corporation"
"2011-02-09","505","XOM","416263042872.30","Exxon Mobil Corporation"
"2011-02-10","505","XOM","419540704627.20","Exxon Mobil Corporation"
"2011-02-11","505","XOM","417624533139.72","Exxon Mobil Corporation"
"2011-02-14","505","XOM","428163476320.86","Exxon Mobil Corporation"
"2011-02-15","505","XOM","418380916621.62","Exxon Mobil Corporation"
"2011-02-16","505","XOM","422011557334.74","Exxon Mobil Corporation"
"2011-02-17","505","XOM","422969643078.48","Exxon Mobil Corporation"
"2011-02-18","505","XOM","426096028137.00","Exxon Mobil Corporation"
"2011-02-22","505","XOM","430836031290.24","Exxon Mobil Corporation"
"2011-02-23","505","XOM","439055398460.22","Exxon Mobil Corporation"
"2011-02-24","505","XOM","433508586259.62","Exxon Mobil Corporation"
"2011-02-25","505","XOM","430331775635.64","Exxon Mobil Corporation"
"2011-02-28","505","XOM","431289861379.38","Exxon Mobil Corporation"
"2011-03-01","505","XOM","427608795100.80","Exxon Mobil Corporation"
"2011-03-02","505","XOM","429020710933.68","Exxon Mobil Corporation"
"2011-03-03","505","XOM","432752202777.72","Exxon Mobil Corporation"
"2011-03-04","505","XOM","429020710933.68","Exxon Mobil Corporation"
"2011-03-07","505","XOM","427205390577.12","Exxon Mobil Corporation"
"2011-03-08","505","XOM","426600283791.60","Exxon Mobil Corporation"
"2011-03-09","505","XOM","425490921351.48","Exxon Mobil Corporation"
"2011-03-10","505","XOM","410363251713.48","Exxon Mobil Corporation"
"2011-03-11","505","XOM","414094743557.52","Exxon Mobil Corporation"
"2011-03-14","505","XOM","415405808259.48","Exxon Mobil Corporation"
"2011-03-15","505","XOM","410413677278.94","Exxon Mobil Corporation"
"2011-03-16","505","XOM","399925159663.26","Exxon Mobil Corporation"
"2011-03-17","505","XOM","409253889273.36","Exxon Mobil Corporation"
"2011-03-18","505","XOM","407690696744.10","Exxon Mobil Corporation"
"2011-03-21","505","XOM","417725384270.64","Exxon Mobil Corporation"
"2011-03-22","505","XOM","416313468437.76","Exxon Mobil Corporation"
"2011-03-23","505","XOM","416515170699.60","Exxon Mobil Corporation"
"2011-03-24","505","XOM","417170703050.58","Exxon Mobil Corporation"
"2011-03-25","505","XOM","421658578376.52","Exxon Mobil Corporation"
"2011-03-28","505","XOM","420902194894.62","Exxon Mobil Corporation"
"2011-03-29","505","XOM","419792832454.50","Exxon Mobil Corporation"
"2011-03-30","505","XOM","426045602571.54","Exxon Mobil Corporation"
"2011-03-31","505","XOM","417166880110.93","Exxon Mobil Corporation"
"2011-04-01","505","XOM","419894109209.48","Exxon Mobil Corporation"
"2011-04-04","505","XOM","420836242898.07","Exxon Mobil Corporation"
"2011-04-05","505","XOM","423563471996.62","Exxon Mobil Corporation"
"2011-04-06","505","XOM","422373408389.98","Exxon Mobil Corporation"
"2011-04-07","505","XOM","425249395439.36","Exxon Mobil Corporation"
"2011-04-08","505","XOM","426191529127.95","Exxon Mobil Corporation"
"2011-04-11","505","XOM","422274236422.76","Exxon Mobil Corporation"
"2011-04-12","505","XOM","412456211667.98","Exxon Mobil Corporation"
"2011-04-13","505","XOM","412357039700.76","Exxon Mobil Corporation"
"2011-04-14","505","XOM","413745447241.84","Exxon Mobil Corporation"
"2011-04-15","505","XOM","417960255848.69","Exxon Mobil Corporation"
"2011-04-18","505","XOM","412059523799.10","Exxon Mobil Corporation"
"2011-04-19","505","XOM","415530542651.80","Exxon Mobil Corporation"
"2011-04-20","505","XOM","424703949619.65","Exxon Mobil Corporation"
"2011-04-21","505","XOM","428224554455.96","Exxon Mobil Corporation"
"2011-04-25","505","XOM","427530350685.42","Exxon Mobil Corporation"
"2011-04-26","505","XOM","433480668718.62","Exxon Mobil Corporation"
"2011-04-27","505","XOM","435265764128.58","Exxon Mobil Corporation"
"2011-04-28","505","XOM","433083980849.74","Exxon Mobil Corporation"
"2011-04-29","505","XOM","436257483800.78","Exxon Mobil Corporation"
"2011-05-02","505","XOM","431249299456.17","Exxon Mobil Corporation"
"2011-05-03","505","XOM","424555191668.82","Exxon Mobil Corporation"
"2011-05-04","505","XOM","420538726996.41","Exxon Mobil Corporation"
"2011-05-05","505","XOM","409679396585.82","Exxon Mobil Corporation"
"2011-05-06","505","XOM","410026498471.09","Exxon Mobil Corporation"
"2011-05-09","505","XOM","412456211667.98","Exxon Mobil Corporation"
"2011-05-10","505","XOM","413249587405.74","Exxon Mobil Corporation"
"2011-05-11","505","XOM","402241499044.32","Exxon Mobil Corporation"
"2011-05-12","505","XOM","401894397159.05","Exxon Mobil Corporation"
"2011-05-13","505","XOM","401001849454.07","Exxon Mobil Corporation"
"2011-05-16","505","XOM","397877932486.64","Exxon Mobil Corporation"
"2011-05-17","505","XOM","398720894208.01","Exxon Mobil Corporation"
"2011-05-18","505","XOM","405315830028.14","Exxon Mobil Corporation"
"2011-05-19","505","XOM","408241403061.13","Exxon Mobil Corporation"
"2011-05-20","505","XOM","404472868306.77","Exxon Mobil Corporation"
"2011-05-23","505","XOM","400010129781.87","Exxon Mobil Corporation"
"2011-05-24","505","XOM","403084460765.69","Exxon Mobil Corporation"
"2011-05-25","505","XOM","406406721667.56","Exxon Mobil Corporation"
"2011-05-26","505","XOM","408538918962.79","Exxon Mobil Corporation"
