"date","index","ticker","market_cap","company_name","sp500_total_market_cap","proportion_sp500","expected_num_constituents","num_actual_constituents","available_data_prop"
"2013-08-01","191","GOOGL","599979018971.72","Alphabet Inc.","16049284155613.22","0.037","507","497","0.980"
"2013-07-31","191","GOOGL","589050644856.50","Alphabet Inc.","15855888924401.77","0.037","507","497","0.980"
"2013-07-30","191","GOOGL","591154041695.92","Alphabet Inc.","15862523074501.90","0.037","507","497","0.980"
"2013-07-29","191","GOOGL","585414488806.02","Alphabet Inc.","15854257802788.79","0.037","507","497","0.980"
"2013-07-26","191","GOOGL","587458167754.10","Alphabet Inc.","15914063301808.29","0.037","507","497","0.980"
"2013-07-25","191","GOOGL","589017468250.20","Alphabet Inc.","15901857148628.08","0.037","507","497","0.980"
"2013-07-19","191","GOOGL","594921577107.35","Alphabet Inc.","15921337761948.10","0.037","507","497","0.980"
"2013-06-07","191","GOOGL","580029234985.52","Alphabet Inc.","15479989565791.07","0.037","507","497","0.980"
"2013-06-06","191","GOOGL","570079999247.36","Alphabet Inc.","15306528183262.06","0.037","507","498","0.982"
"2013-06-05","191","GOOGL","566822926712.80","Alphabet Inc.","15136759778603.18","0.037","507","497","0.980"
"2013-06-04","191","GOOGL","566427330858.40","Alphabet Inc.","15336880278028.93","0.037","507","497","0.980"
"2013-06-03","191","GOOGL","572051385255.12","Alphabet Inc.","15421939958023.62","0.037","507","497","0.980"
"2013-05-31","191","GOOGL","574417048464.43","Alphabet Inc.","15338351864568.04","0.037","507","497","0.980"
"2013-05-30","191","GOOGL","574115076962.24","Alphabet Inc.","15547099460635.19","0.037","507","497","0.980"
"2013-05-29","191","GOOGL","572499727223.44","Alphabet Inc.","15494103323385.44","0.037","507","497","0.980"
"2013-05-28","191","GOOGL","581044597678.48","Alphabet Inc.","15605496480098.53","0.037","507","497","0.980"
"2013-05-24","191","GOOGL","575802952607.68","Alphabet Inc.","15505978797362.45","0.037","507","497","0.980"
"2013-05-07","191","GOOGL","565194390445.52","Alphabet Inc.","15272138191039.81","0.037","507","497","0.980"
"2013-05-06","191","GOOGL","568042680597.20","Alphabet Inc.","15199516289298.39","0.037","507","497","0.980"
"2013-05-03","191","GOOGL","557605543305.28","Alphabet Inc.","15166496416530.40","0.037","507","497","0.980"
"2013-03-25","191","GOOGL","532086003221.76","Alphabet Inc.","14574749175385.02","0.037","507","497","0.980"
"2013-03-21","191","GOOGL","533150648403.84","Alphabet Inc.","14516012209638.83","0.037","507","497","0.980"
"2013-03-20","191","GOOGL","535416633951.87","Alphabet Inc.","14634611682231.55","0.037","507","497","0.980"
"2013-03-19","191","GOOGL","533190079706.88","Alphabet Inc.","14539381581820.09","0.037","507","497","0.980"
"2013-03-15","191","GOOGL","535149815467.97","Alphabet Inc.","14645816955650.79","0.037","507","497","0.980"
"2013-03-14","191","GOOGL","539906544991.36","Alphabet Inc.","14673596084972.74","0.037","507","497","0.980"
"2013-03-13","191","GOOGL","542384145199.04","Alphabet Inc.","14603126101911.18","0.037","507","497","0.980"
"2013-03-12","191","GOOGL","543895678482.24","Alphabet Inc.","14585262949647.95","0.037","507","497","0.980"
"2013-03-08","191","GOOGL","546465285063.68","Alphabet Inc.","14572443719792.45","0.037","507","497","0.980"
"2013-03-01","191","GOOGL","529818703296.96","Alphabet Inc.","14266084864417.50","0.037","507","497","0.980"
"2013-02-28","191","GOOGL","526539333260.80","Alphabet Inc.","14231457485871.07","0.037","507","497","0.980"
"2013-02-27","191","GOOGL","525606125755.52","Alphabet Inc.","14239310461883.77","0.037","507","497","0.980"
"2013-02-26","191","GOOGL","519264257849.92","Alphabet Inc.","14066121677532.96","0.037","507","497","0.980"
"2013-02-25","191","GOOGL","519684858415.68","Alphabet Inc.","13986699443298.85","0.037","507","497","0.980"
"2013-02-22","191","GOOGL","525560122568.64","Alphabet Inc.","14235665929887.39","0.037","507","497","0.980"
"2013-02-21","191","GOOGL","522813075123.52","Alphabet Inc.","14117230237251.10","0.037","507","497","0.980"
"2013-02-20","191","GOOGL","520795506784.64","Alphabet Inc.","14198031652923.82","0.037","507","497","0.980"
"2013-02-19","191","GOOGL","530252447630.40","Alphabet Inc.","14369792466480.56","0.037","507","497","0.980"
"2013-02-15","191","GOOGL","521078097789.76","Alphabet Inc.","14269251804126.61","0.037","507","497","0.980"
"2013-01-03","415","AAPL","509944766417.52","Apple Inc.","13688246045490.13","0.037","507","497","0.980"
"2012-12-31","415","AAPL","500610289036.01","Apple Inc.","13381360627157.49","0.037","507","497","0.980"
"2012-12-19","415","AAPL","493365658493.85","Apple Inc.","13506406639042.22","0.037","507","497","0.980"
"2012-12-18","415","AAPL","500480562918.94","Apple Inc.","13600437928608.06","0.037","507","497","0.980"
"2012-12-13","415","AAPL","496534087605.42","Apple Inc.","13350186646523.79","0.037","507","497","0.980"
"2012-12-10","415","AAPL","496656793928.11","Apple Inc.","13327356028454.11","0.037","507","497","0.980"
"2007-08-31","505","XOM","482940241815.15","Exxon Mobil Corporation","13145860016375.04","0.037","510","492","0.965"
"2007-08-30","505","XOM","481081262697.00","Exxon Mobil Corporation","13015177542867.66","0.037","510","492","0.965"
"2007-08-29","505","XOM","480123606787.65","Exxon Mobil Corporation","13061735968888.35","0.037","510","492","0.965"
"2007-08-28","505","XOM","467561414565.00","Exxon Mobil Corporation","12806964594498.76","0.037","510","492","0.965"
"2007-08-27","505","XOM","479503947081.60","Exxon Mobil Corporation","13084193852186.03","0.037","510","492","0.965"
"2007-08-24","505","XOM","482714911012.95","Exxon Mobil Corporation","13198851029834.69","0.037","510","493","0.967"
"2012-02-13","415","AAPL","467120496279.04","Apple Inc.","12701853935757.72","0.037","507","497","0.980"
"2012-02-14","415","AAPL","473496235643.29","Apple Inc.","12690924266724.16","0.037","507","497","0.980"
"2012-02-15","415","AAPL","462538514491.02","Apple Inc.","12624437469405.04","0.037","507","497","0.980"
"2012-02-16","415","AAPL","466758027131.51","Apple Inc.","12754300793755.73","0.037","507","497","0.980"
"2012-02-17","415","AAPL","466674380405.15","Apple Inc.","12782847452777.32","0.037","507","497","0.980"
"2012-02-21","415","AAPL","478505745143.78","Apple Inc.","12792471572198.84","0.037","507","497","0.980"
"2012-02-22","415","AAPL","476823516536.01","Apple Inc.","12748085071600.05","0.037","507","497","0.980"
"2012-02-23","415","AAPL","479937033572.49","Apple Inc.","12801726694077.44","0.037","507","497","0.980"
"2007-12-04","505","XOM","488736568667.20","Exxon Mobil Corporation","13107902122979.57","0.037","510","493","0.967"
"2007-12-03","505","XOM","492785339606.00","Exxon Mobil Corporation","13173852972773.99","0.037","510","493","0.967"
"2007-11-30","505","XOM","494504680689.60","Exxon Mobil Corporation","13240336243264.93","0.037","510","493","0.967"
"2007-11-29","505","XOM","491343311600.40","Exxon Mobil Corporation","13150321828885.88","0.037","510","493","0.967"
"2007-11-28","505","XOM","487627316355.20","Exxon Mobil Corporation","13141016291437.63","0.037","510","493","0.967"
"2007-11-27","505","XOM","479086073552.80","Exxon Mobil Corporation","12806740656810.11","0.037","510","493","0.967"
"2007-11-09","505","XOM","481692816486.00","Exxon Mobil Corporation","12988118375129.43","0.037","510","493","0.967"
"2007-11-07","505","XOM","483634008032.00","Exxon Mobil Corporation","13212905759386.83","0.037","510","493","0.967"
"2007-08-20","505","XOM","476180317749.15","Exxon Mobil Corporation","12910335134486.03","0.037","510","492","0.965"
"2007-11-06","505","XOM","501271119792.80","Exxon Mobil Corporation","13568482133136.68","0.037","510","493","0.967"
"2007-08-17","505","XOM","473983342427.70","Exxon Mobil Corporation","12911424689676.95","0.037","510","492","0.965"
"2007-10-31","505","XOM","510200600904.40","Exxon Mobil Corporation","13816438969819.75","0.037","510","493","0.967"
"2007-10-30","505","XOM","505486278578.40","Exxon Mobil Corporation","13673686842313.00","0.037","510","493","0.967"
"2007-08-15","505","XOM","460181830792.95","Exxon Mobil Corporation","12600132081455.18","0.037","510","492","0.965"
"2007-08-14","505","XOM","468293739672.15","Exxon Mobil Corporation","12756159052041.66","0.037","510","492","0.965"
"2007-10-26","505","XOM","511420778447.60","Exxon Mobil Corporation","13704802603240.14","0.037","510","494","0.969"
"2007-10-23","505","XOM","506650993506.00","Exxon Mobil Corporation","13542331983424.86","0.037","510","492","0.965"
"2008-09-19","505","XOM","420634915880.99","Exxon Mobil Corporation","11220674423714.37","0.037","509","495","0.972"
"2008-09-16","505","XOM","403832767501.37","Exxon Mobil Corporation","10913548585182.84","0.037","510","495","0.971"
"2008-09-12","505","XOM","409486320572.50","Exxon Mobil Corporation","11200278663619.16","0.037","508","495","0.974"
"2007-10-12","505","XOM","518464530628.80","Exxon Mobil Corporation","13883115096876.28","0.037","510","492","0.965"
"2007-10-11","505","XOM","513916596149.60","Exxon Mobil Corporation","13818197291043.26","0.037","510","492","0.965"
"2007-10-10","505","XOM","516523339082.80","Exxon Mobil Corporation","13886584023761.84","0.037","510","492","0.965"
"2007-10-09","505","XOM","513972058765.20","Exxon Mobil Corporation","13936797573626.66","0.037","510","493","0.967"
"2009-08-07","505","XOM","338993464398.38","Exxon Mobil Corporation","9056823300826.74","0.037","508","495","0.974"
"2019-04-15","415","AAPL","939425234400.00","Apple Inc.","26412260485260.86","0.036","509","505","0.992"
"2009-10-22","505","XOM","357743018096.04","Exxon Mobil Corporation","9874764133741.93","0.036","508","495","0.974"
"2019-04-16","415","AAPL","939519540000.00","Apple Inc.","26431138140601.48","0.036","509","505","0.992"
"2009-09-21","505","XOM","339481435413.78","Exxon Mobil Corporation","9539855319020.96","0.036","508","495","0.974"
"2019-04-17","415","AAPL","957814826400.00","Apple Inc.","26383300673956.03","0.036","509","505","0.992"
"2009-10-21","505","XOM","352312475236.71","Exxon Mobil Corporation","9780554026672.10","0.036","508","495","0.974"
"2019-04-18","415","AAPL","961256980800.00","Apple Inc.","26420120888013.45","0.036","509","505","0.992"
"2013-05-01","191","GOOGL","540931178042.32","Alphabet Inc.","14873870487976.06","0.036","507","497","0.980"
"2019-04-22","415","AAPL","964416218400.00","Apple Inc.","26454644150354.52","0.036","509","505","0.992"
"2009-10-20","505","XOM","350918796095.82","Exxon Mobil Corporation","9861581261193.67","0.036","508","495","0.974"
"2018-11-19","415","AAPL","897690046360.00","Apple Inc.","24663583372147.59","0.036","508","505","0.994"
"2013-05-02","191","GOOGL","546983794614.64","Alphabet Inc.","15011075556058.10","0.036","507","497","0.980"
"2018-11-14","415","AAPL","902230176800.00","Apple Inc.","24803182840741.86","0.036","508","505","0.994"
"2013-08-14","191","GOOGL","577146878516.06","Alphabet Inc.","15832712382063.02","0.036","507","497","0.980"
"2017-05-19","415","AAPL","803035412400.00","Apple Inc.","22095248160445.37","0.036","509","504","0.990"
"2009-09-18","505","XOM","341530913678.46","Exxon Mobil Corporation","9566508085951.65","0.036","508","495","0.974"
"2017-05-22","415","AAPL","807914694600.00","Apple Inc.","22214353233349.89","0.036","509","504","0.990"
"2013-09-26","191","GOOGL","582694007089.42","Alphabet Inc.","15990109109936.08","0.036","507","497","0.980"
"2017-05-23","415","AAPL","806917852000.00","Apple Inc.","22258001853104.02","0.036","509","504","0.990"
"2013-10-10","191","GOOGL","578284259195.04","Alphabet Inc.","15870013518196.96","0.036","507","497","0.980"
"2017-05-24","415","AAPL","804504443600.00","Apple Inc.","22320261882393.80","0.036","509","504","0.990"
"2008-09-15","505","XOM","387030619121.75","Exxon Mobil Corporation","10748616370024.23","0.036","508","495","0.974"
"2017-05-25","415","AAPL","807285109800.00","Apple Inc.","22431938831343.15","0.036","509","504","0.990"
"2013-10-11","191","GOOGL","580781916492.54","Alphabet Inc.","15967862799906.26","0.036","507","497","0.980"
"2017-05-26","415","AAPL","805921009400.00","Apple Inc.","22442107268107.15","0.036","509","504","0.990"
"2013-10-14","191","GOOGL","583526009310.06","Alphabet Inc.","16034340384474.02","0.036","507","497","0.980"
"2017-05-30","415","AAPL","806235801800.00","Apple Inc.","22420925163847.33","0.036","509","504","0.990"
"2013-10-17","191","GOOGL","591974085353.12","Alphabet Inc.","16248630162316.60","0.036","507","497","0.980"
"2017-05-31","415","AAPL","801461450400.00","Apple Inc.","22405311231739.94","0.036","509","504","0.990"
"2011-02-23","505","XOM","439055398460.22","Exxon Mobil Corporation","12252358423914.49","0.036","507","497","0.980"
"2017-06-01","415","AAPL","803664997200.00","Apple Inc.","22586672936783.81","0.036","509","505","0.992"
"2007-10-08","505","XOM","502934998260.80","Exxon Mobil Corporation","13823996451898.83","0.036","510","492","0.965"
"2017-06-02","415","AAPL","815574643000.00","Apple Inc.","22671097053819.69","0.036","509","504","0.990"
"2008-08-04","505","XOM","404730995559.40","Exxon Mobil Corporation","11188935625424.77","0.036","510","495","0.971"
"2017-06-05","415","AAPL","807599902200.00","Apple Inc.","22655323360705.14","0.036","509","504","0.990"
"2012-02-09","415","AAPL","458356178173.36","Apple Inc.","12702168707229.35","0.036","507","497","0.980"
"2017-06-06","415","AAPL","810328103000.00","Apple Inc.","22584574091615.34","0.036","509","504","0.990"
"2012-02-10","415","AAPL","458588530191.01","Apple Inc.","12617540842902.78","0.036","507","497","0.980"
"2017-06-07","415","AAPL","815154919800.00","Apple Inc.","22624968135862.27","0.036","509","504","0.990"
"2009-09-17","505","XOM","340798957155.36","Exxon Mobil Corporation","9543816567518.42","0.036","508","495","0.974"
"2017-06-08","415","AAPL","813161234600.00","Apple Inc.","22633106388251.07","0.036","509","504","0.990"
"2008-09-11","505","XOM","399235953322.04","Exxon Mobil Corporation","11164355077471.21","0.036","510","493","0.967"
"2017-05-18","415","AAPL","800307211600.00","Apple Inc.","21951218397234.52","0.036","509","504","0.990"
"2008-09-10","505","XOM","397598008039.75","Exxon Mobil Corporation","11014095833547.31","0.036","510","495","0.971"
"2017-05-17","415","AAPL","788292635000.00","Apple Inc.","21864011814262.42","0.036","509","504","0.990"
"2009-10-19","505","XOM","353802270180.42","Exxon Mobil Corporation","9913030422953.60","0.036","508","495","0.974"
"2017-08-02","415","AAPL","819302817600.00","Apple Inc.","22911610609905.73","0.036","509","504","0.990"
"2008-09-08","505","XOM","405629223617.43","Exxon Mobil Corporation","11292744345193.21","0.036","510","495","0.971"
"2017-08-04","415","AAPL","815392437600.00","Apple Inc.","22903359078334.13","0.036","509","504","0.990"
"2009-10-16","505","XOM","351399375109.92","Exxon Mobil Corporation","9827120374719.52","0.036","508","495","0.974"
"2017-08-07","415","AAPL","828009930400.00","Apple Inc.","22944108416503.14","0.036","509","504","0.990"
"2008-09-02","505","XOM","408535255569.88","Exxon Mobil Corporation","11422247736336.65","0.036","510","495","0.971"
"2017-08-08","415","AAPL","834631507200.00","Apple Inc.","22893991776011.66","0.036","508","504","0.992"
"2009-09-16","505","XOM","343238812232.36","Exxon Mobil Corporation","9567170358322.86","0.036","508","495","0.974"
"2017-08-10","415","AAPL","809813628800.00","Apple Inc.","22547121772946.52","0.036","508","504","0.992"
"2008-08-05","505","XOM","413977460862.65","Exxon Mobil Corporation","11488933918969.00","0.036","510","495","0.971"
"2017-08-11","415","AAPL","821075523200.00","Apple Inc.","22581487707917.22","0.036","508","504","0.992"
"2008-08-06","505","XOM","413871786973.47","Exxon Mobil Corporation","11525171514693.10","0.036","510","495","0.971"
"2017-08-21","415","AAPL","819667786400.00","Apple Inc.","22462733054918.15","0.036","508","504","0.992"
"2008-08-07","505","XOM","409169298904.96","Exxon Mobil Corporation","11334762075694.29","0.036","510","495","0.971"
"2017-09-08","415","AAPL","827071439200.00","Apple Inc.","22774375397303.41","0.036","509","505","0.992"
"2014-11-14","415","AAPL","683694654060.00","Apple Inc.","19157982753320.54","0.036","509","499","0.980"
"2017-09-12","415","AAPL","838698302400.00","Apple Inc.","23084082129458.52","0.036","509","505","0.992"
"2014-11-17","415","AAPL","682556959330.00","Apple Inc.","19160589644753.48","0.036","509","499","0.980"
"2017-09-13","415","AAPL","832389556000.00","Apple Inc.","23102969011389.13","0.036","509","505","0.992"
"2014-11-18","415","AAPL","691419002490.00","Apple Inc.","19255786881177.10","0.036","509","499","0.980"
"2017-12-19","415","AAPL","901538895120.00","Apple Inc.","24810108038002.28","0.036","509","505","0.992"
"2014-11-19","415","AAPL","686628708890.00","Apple Inc.","19235903239285.96","0.036","509","499","0.980"
"2018-07-31","415","AAPL","935301610020.00","Apple Inc.","25941354001208.69","0.036","508","505","0.994"
"2014-11-20","415","AAPL","696448810770.00","Apple Inc.","19266688245288.55","0.036","509","499","0.980"
"2018-07-30","415","AAPL","933433857580.00","Apple Inc.","25831210476259.18","0.036","508","505","0.994"
"2014-11-21","415","AAPL","697406869490.00","Apple Inc.","19361299890460.45","0.036","509","499","0.980"
"2018-07-27","415","AAPL","938693055240.00","Apple Inc.","26008040894801.58","0.036","508","505","0.994"
"2014-11-25","415","AAPL","704173159200.00","Apple Inc.","19404869492681.71","0.036","509","499","0.980"
"2018-07-26","415","AAPL","954568950980.00","Apple Inc.","26198344369621.90","0.036","508","505","0.994"
"2014-12-01","415","AAPL","689023855690.00","Apple Inc.","19282631824119.15","0.036","509","499","0.980"
"2018-07-25","415","AAPL","957567185160.00","Apple Inc.","26286790901477.97","0.036","508","505","0.994"
"2014-12-03","415","AAPL","694173421310.00","Apple Inc.","19462856951352.54","0.036","509","499","0.980"
"2018-07-24","415","AAPL","948621634000.00","Apple Inc.","26041272518881.92","0.036","508","505","0.994"
"2014-12-04","415","AAPL","691538759830.00","Apple Inc.","19463211298669.50","0.036","509","500","0.982"
"2018-07-23","415","AAPL","941789592180.00","Apple Inc.","25890825860668.16","0.036","508","505","0.994"
"2015-01-28","415","AAPL","676274700400.00","Apple Inc.","18754812095591.80","0.036","509","499","0.980"
"2018-07-20","415","AAPL","940954018720.00","Apple Inc.","25836329240082.55","0.036","508","505","0.994"
"2007-08-23","505","XOM","471786367106.25","Exxon Mobil Corporation","13049383320752.09","0.036","510","492","0.965"
"2018-07-19","415","AAPL","943116679440.00","Apple Inc.","25858317499109.33","0.036","508","505","0.994"
"2007-08-22","505","XOM","470828711196.90","Exxon Mobil Corporation","13058240679819.44","0.036","510","492","0.965"
"2018-07-18","415","AAPL","935842275200.00","Apple Inc.","25969133792561.51","0.036","508","505","0.994"
"2015-02-03","415","AAPL","695863266000.00","Apple Inc.","19186617100261.23","0.036","509","499","0.980"
"2018-07-17","415","AAPL","941003170100.00","Apple Inc.","25910603695787.80","0.036","508","505","0.994"
"2015-02-05","415","AAPL","703428909600.00","Apple Inc.","19299055320544.52","0.036","509","499","0.980"
"2018-07-16","415","AAPL","938348995580.00","Apple Inc.","25796979303404.35","0.036","508","505","0.994"
"2015-02-06","415","AAPL","697505421200.00","Apple Inc.","19237768019873.69","0.036","509","499","0.980"
"2018-07-13","415","AAPL","940413353540.00","Apple Inc.","25827628477639.95","0.036","508","505","0.994"
"2015-07-09","415","AAPL","691726872100.00","Apple Inc.","19227834648990.06","0.036","509","500","0.982"
"2018-07-12","415","AAPL","938938812140.00","Apple Inc.","25794196208784.60","0.036","508","505","0.994"
"2015-07-10","415","AAPL","710219778400.00","Apple Inc.","19467287140945.83","0.036","509","500","0.982"
"2018-07-11","415","AAPL","923456127440.00","Apple Inc.","25559314528212.83","0.036","508","505","0.994"
"2009-09-15","505","XOM","339091058601.46","Exxon Mobil Corporation","9433189722668.40","0.036","508","495","0.974"
"2018-07-10","415","AAPL","935596518300.00","Apple Inc.","25724181623671.46","0.036","508","505","0.994"
"2009-09-14","505","XOM","341579710780.00","Exxon Mobil Corporation","9408157477491.18","0.036","508","495","0.974"
"2018-07-06","415","AAPL","923898489860.00","Apple Inc.","25408957373597.03","0.036","508","505","0.994"
"2009-08-18","505","XOM","324451928139.46","Exxon Mobil Corporation","8894057322255.09","0.036","508","496","0.976"
"2018-07-05","415","AAPL","911266585200.00","Apple Inc.","25194829694242.82","0.036","508","505","0.994"
"2015-09-14","415","AAPL","664304369300.00","Apple Inc.","18424421755738.77","0.036","509","500","0.982"
"2018-07-03","415","AAPL","903992180960.00","Apple Inc.","24966542146313.85","0.036","508","505","0.994"
"2015-09-15","415","AAPL","669892568400.00","Apple Inc.","18657342555085.45","0.036","509","500","0.982"
"2017-12-15","415","AAPL","898594715160.00","Apple Inc.","24753835503331.23","0.036","509","505","0.992"
"2015-09-16","415","AAPL","670641502300.00","Apple Inc.","18809269964147.17","0.036","509","500","0.982"
"2017-12-14","415","AAPL","889555566160.00","Apple Inc.","24534246375350.72","0.036","509","505","0.992"
"2008-08-08","505","XOM","415932427812.48","Exxon Mobil Corporation","11585955427256.81","0.036","510","495","0.971"
"2017-12-13","415","AAPL","889813827560.00","Apple Inc.","24622219830092.29","0.036","509","505","0.992"
"2008-08-13","505","XOM","413026395860.03","Exxon Mobil Corporation","11500910373913.28","0.036","510","495","0.971"
"2017-12-12","415","AAPL","886869647600.00","Apple Inc.","24626998198830.33","0.036","509","505","0.992"
"2008-08-19","505","XOM","411863983079.05","Exxon Mobil Corporation","11332726222679.65","0.036","510","495","0.971"
"2017-12-11","415","AAPL","891879918760.00","Apple Inc.","24595486099003.86","0.036","509","505","0.992"
"2015-07-22","415","AAPL","721396176600.00","Apple Inc.","19936668514624.90","0.036","509","500","0.982"
"2017-12-08","415","AAPL","874834666360.00","Apple Inc.","24521118429166.19","0.036","509","505","0.992"
"2007-11-19","505","XOM","466496059811.60","Exxon Mobil Corporation","12808715774769.60","0.036","510","493","0.967"
"2017-09-14","415","AAPL","825246595200.00","Apple Inc.","23067416084589.06","0.036","509","505","0.992"
"2007-11-16","505","XOM","471986858756.00","Exxon Mobil Corporation","13042731758701.31","0.036","510","494","0.969"
"2017-12-07","415","AAPL","874576404960.00","Apple Inc.","24391439533657.77","0.036","509","505","0.992"
"2007-11-15","505","XOM","468603639204.40","Exxon Mobil Corporation","12965762779795.45","0.036","510","494","0.969"
"2017-12-06","415","AAPL","872975184280.00","Apple Inc.","24311584192024.71","0.036","509","505","0.992"
"2007-11-14","505","XOM","478697835243.60","Exxon Mobil Corporation","13117517478189.68","0.036","510","493","0.967"
"2017-12-05","415","AAPL","876229277920.00","Apple Inc.","24298277927160.27","0.036","509","505","0.992"
"2007-11-13","505","XOM","481859204332.80","Exxon Mobil Corporation","13212214193235.17","0.036","510","493","0.967"
"2017-12-04","415","AAPL","877055714400.00","Apple Inc.","24378673239985.23","0.036","509","505","0.992"
"2007-11-12","505","XOM","468880952282.40","Exxon Mobil Corporation","12863191915495.61","0.036","510","493","0.967"
"2017-12-01","415","AAPL","883512249400.00","Apple Inc.","24412979412196.39","0.036","509","505","0.992"
"2015-09-23","415","AAPL","658600949600.00","Apple Inc.","18478982009978.79","0.036","509","503","0.988"
"2017-11-30","415","AAPL","887644431800.00","Apple Inc.","24467068372081.38","0.036","509","505","0.992"
"2015-07-23","415","AAPL","721050514800.00","Apple Inc.","19809268784735.14","0.036","509","500","0.982"
"2017-11-29","415","AAPL","875402841440.00","Apple Inc.","24279539679712.79","0.036","509","505","0.992"
"2007-08-21","505","XOM","468406405073.25","Exxon Mobil Corporation","12923407832989.06","0.036","510","492","0.965"
"2017-10-30","415","AAPL","861146812160.00","Apple Inc.","23782836742318.29","0.036","509","505","0.992"
"2015-09-24","415","AAPL","662518450000.00","Apple Inc.","18418821792580.84","0.036","509","503","0.988"
"2017-11-02","415","AAPL","868326479080.00","Apple Inc.","23855276477034.40","0.036","509","505","0.992"
"2015-09-25","415","AAPL","660847751300.00","Apple Inc.","18400108528907.32","0.036","509","503","0.988"
"2017-11-01","415","AAPL","862024900920.00","Apple Inc.","23846892603809.39","0.036","509","505","0.992"
"2008-09-03","505","XOM","412233841691.18","Exxon Mobil Corporation","11396959921400.05","0.036","510","495","0.971"
"2017-09-15","415","AAPL","833588739200.00","Apple Inc.","23100679565408.43","0.036","509","505","0.992"
"2007-11-05","505","XOM","486185288349.60","Exxon Mobil Corporation","13420792680753.40","0.036","510","493","0.967"
"2017-09-18","415","AAPL","827279992800.00","Apple Inc.","23134550215629.86","0.036","509","506","0.994"
"2007-11-02","505","XOM","487682778970.80","Exxon Mobil Corporation","13493599011152.25","0.036","510","493","0.967"
"2017-09-19","415","AAPL","827592823200.00","Apple Inc.","23156060025325.41","0.036","509","505","0.992"
"2007-11-01","505","XOM","490844148060.00","Exxon Mobil Corporation","13482999929984.47","0.036","510","493","0.967"
"2018-04-18","415","AAPL","902362471920.00","Apple Inc.","25030590346766.44","0.036","508","505","0.994"
"2015-09-28","415","AAPL","641214061680.00","Apple Inc.","17924075007180.18","0.036","509","503","0.988"
"2018-04-17","415","AAPL","904392077120.00","Apple Inc.","25013264895105.95","0.036","508","505","0.994"
"2008-09-04","505","XOM","402300496108.26","Exxon Mobil Corporation","11083581446164.17","0.036","510","495","0.971"
"2018-04-16","415","AAPL","892112965660.00","Apple Inc.","24731459604898.55","0.036","508","505","0.994"
"2009-09-28","505","XOM","339579029616.86","Exxon Mobil Corporation","9518783378203.87","0.036","508","495","0.974"
"2018-04-13","415","AAPL","886582291490.00","Apple Inc.","24531837924612.69","0.036","508","505","0.994"
"2007-08-16","505","XOM","454435895336.85","Exxon Mobil Corporation","12635516585058.34","0.036","510","492","0.965"
"2018-04-12","415","AAPL","883588623820.00","Apple Inc.","24602465572446.61","0.036","508","505","0.994"
"2009-09-25","505","XOM","335236087579.80","Exxon Mobil Corporation","9370049175423.80","0.036","508","495","0.974"
"2018-04-11","415","AAPL","874962801720.00","Apple Inc.","24404050189875.05","0.036","508","505","0.994"
"2009-09-24","505","XOM","336358420915.22","Exxon Mobil Corporation","9424813010261.34","0.036","508","495","0.974"
"2018-04-10","415","AAPL","879072752250.00","Apple Inc.","24540824060647.76","0.036","508","505","0.994"
"2015-07-27","415","AAPL","707281653100.00","Apple Inc.","19454596759659.83","0.036","509","499","0.980"
"2018-04-09","415","AAPL","862835910650.00","Apple Inc.","24145699223196.55","0.036","508","505","0.994"
"2008-09-05","505","XOM","399552974989.58","Exxon Mobil Corporation","11119597805287.11","0.036","510","495","0.971"
"2018-04-06","415","AAPL","854362308940.00","Apple Inc.","24061195498897.64","0.036","508","505","0.994"
"2015-07-28","415","AAPL","710795881400.00","Apple Inc.","19694544971838.94","0.036","509","500","0.982"
"2018-04-05","415","AAPL","876789446400.00","Apple Inc.","24596378941997.92","0.036","508","505","0.994"
"2015-07-29","415","AAPL","708549079700.00","Apple Inc.","19832479164284.02","0.036","509","500","0.982"
"2018-04-04","415","AAPL","870751370930.00","Apple Inc.","24429091723934.83","0.036","508","505","0.994"
"2015-07-30","415","AAPL","704977241100.00","Apple Inc.","19838605087454.24","0.036","509","500","0.982"
"2018-03-27","415","AAPL","864310082080.00","Apple Inc.","24180045790347.59","0.036","509","505","0.992"
"2015-09-11","415","AAPL","657967236300.00","Apple Inc.","18499866463593.93","0.036","509","500","0.982"
"2018-03-26","415","AAPL","887055084240.00","Apple Inc.","24633753571090.34","0.036","509","505","0.992"
"2010-01-21","191","GOOGL","369924543115.80","Alphabet Inc.","10249188088149.17","0.036","507","495","0.976"
"2018-03-20","415","AAPL","899736834880.00","Apple Inc.","25188983980324.85","0.036","509","505","0.992"
"2010-01-14","191","GOOGL","374283837793.50","Alphabet Inc.","10527307898867.00","0.036","507","495","0.976"
"2018-03-19","415","AAPL","900044893600.00","Apple Inc.","25164843317290.67","0.036","509","508","0.998"
"2009-09-22","505","XOM","340750160053.82","Exxon Mobil Corporation","9592360394634.93","0.036","508","495","0.974"
"2018-03-16","415","AAPL","914010222240.00","Apple Inc.","25499088603444.51","0.036","509","505","0.992"
"2010-01-12","191","GOOGL","374683598440.80","Alphabet Inc.","10425088296990.33","0.036","507","495","0.976"
"2018-03-15","415","AAPL","917244838800.00","Apple Inc.","25468948339177.34","0.036","509","505","0.992"
"2010-01-11","191","GOOGL","381428766188.10","Alphabet Inc.","10516771845414.82","0.036","507","495","0.976"
