"date","SP500_total_market_cap"
"2019-03-13","25598226210695.54"
"2019-03-14","25571037939452.16"
"2019-03-15","25691112467371.24"
"2019-03-18","25784715793169.88"
"2019-03-19","25794240875055.49"
"2019-03-20","25735333526753.55"
"2019-03-21","26012105071058.25"
"2019-03-22","25517283384684.94"
"2019-03-25","25490827203556.58"
"2019-03-26","25657836106730.67"
"2019-03-27","25533531024927.56"
"2019-03-28","25615795390109.41"
"2019-03-29","25780568534814.40"
"2019-04-01","26049664525630.94"
"2019-04-02","26054141179764.12"
"2019-04-03","26105767373465.07"
"2019-04-04","26166360079789.87"
"2019-04-05","26276512668138.52"
"2019-04-08","26302093507583.45"
"2019-04-09","26148789554329.33"
"2019-04-10","26242992134265.13"
"2019-04-11","26248482803119.85"
"2019-04-12","26423096222227.39"
"2019-04-15","26412260485260.86"
"2019-04-16","26431138140601.48"
"2019-04-17","26383300673956.03"
"2019-04-18","26420120888013.45"
"2019-04-22","26454644150354.52"
"2019-04-23","26694338084630.58"
"2019-04-24","26634223954673.00"
"2019-04-25","26634751861125.50"
"2019-04-26","26760849193822.63"
"2019-04-29","26801386124282.02"
"2019-04-30","26743900566701.37"
"2019-05-01","26530252021146.50"
"2019-05-02","26467101858392.08"
"2019-05-03","26731337443701.19"
"2019-05-06","26606221082644.73"
"2019-05-07","26179745036969.38"
"2019-05-08","26132083816304.60"
"2019-05-09","26054753218508.62"
"2019-05-10","26140975182798.04"
"2019-05-13","25507828395412.26"
"2019-05-14","25692071185764.06"
"2019-05-15","25875125987553.46"
"2019-05-16","26102196390390.35"
"2019-05-17","25942368040296.54"
"2019-05-20","25756004935593.55"
"2019-05-21","25968495051666.03"
"2019-05-22","25900727772422.31"
"2019-05-23","25597121012942.77"
"2019-05-24","25626339136000.24"
"2019-05-28","25429903768807.19"
"2019-05-29","25243495735445.74"
"2019-05-30","25293852492579.90"
"2019-05-31","24971597257281.18"
"2019-06-03","24873426986965.66"
"2019-06-04","25339381481896.40"
"2019-06-05","25530932454966.55"
"2019-06-06","25682652698048.11"
"2019-06-07","25958691186762.89"
"2019-06-10","26097401568822.52"
"2019-06-11","26105675651894.94"
"2019-06-12","26051178810917.40"
"2019-06-13","26159892220964.68"
"2019-06-14","26117215624349.63"
"2019-06-17","26152960808799.71"
"2019-06-18","26402548453160.49"
"2019-06-19","26478869647143.34"
"2019-06-20","26725732211220.54"
"2019-06-21","26704280328915.34"
"2019-06-24","26654401561174.87"
"2019-06-25","26388573641029.45"
"2019-06-26","26357313470900.38"
"2019-06-27","26455028891373.43"
"2019-06-28","26619500561750.60"
"2019-07-01","26784232592269.80"
"2019-07-02","26870336100948.81"
"2019-07-03","27076459864744.54"
"2019-07-05","27038584873735.07"
"2019-07-08","26906311093706.37"
"2019-07-09","26915364284557.36"
"2019-07-10","27045394788638.73"
"2019-07-11","27105353921075.32"
"2019-07-12","27296997449237.34"
"2019-07-15","27308382664212.90"
"2019-07-16","27222211814159.83"
"2019-07-17","27046302523112.92"
"2019-07-18","27136403860402.14"
"2019-07-19","26963072266982.52"
"2019-07-22","27042841615474.31"
"2019-07-23","27224677688015.91"
"2019-07-24","27344619238959.44"
"2019-07-25","27202029928786.89"
"2019-07-26","27474705126272.20"
"2019-07-29","27416992569441.42"
"2019-07-30","27337047182680.78"
"2019-07-31","27037141465597.34"
"2019-08-01","26795556444659.32"
"2019-08-02","26595649937229.46"
"2019-08-05","25799119894547.58"
"2019-08-06","26135324958850.18"
"2019-08-07","26158378934193.85"
"2019-08-08","26670607908930.19"
"2019-08-09","26444048319164.20"
"2019-08-12","26127235706741.38"
"2019-08-13","26514707451411.51"
"2019-08-14","25751732510083.50"
"2019-08-15","25828124774521.45"
"2019-08-16","26184252073123.19"
"2019-08-19","26505835186471.32"
"2019-08-20","26288630387498.92"
"2019-08-21","26501823329636.27"
"2019-08-22","26488997400412.44"
"2019-08-23","25802238082651.70"
"2019-08-26","26089880452546.26"
"2019-08-27","26010081480064.01"
"2019-08-28","26175126427239.94"
"2019-08-29","26508947914778.90"
"2019-08-30","26520722838954.52"
"2019-09-03","26323127684129.08"
"2019-09-04","26608149413816.61"
"2019-09-05","26964575316377.02"
"2019-09-06","26980025501675.99"
"2019-09-09","26986825267170.46"
"2019-09-10","26993431580770.62"
"2019-09-11","27190281988472.24"
"2019-09-12","27273957940155.65"
"2019-09-13","27261791548192.12"
"2019-09-16","27166808872201.99"
"2019-09-17","27230626112002.59"
"2019-09-18","27218896836984.50"
"2019-09-19","27220751378934.25"
"2019-09-20","27101347340419.20"
"2019-09-23","27102991577404.72"
"2019-09-24","26871302179712.08"
"2019-09-25","27064954310883.12"
"2019-09-26","26989148369870.29"
"2019-09-27","26867664034447.87"
"2019-09-30","26935681631718.34"
"2019-10-01","26613565799377.27"
"2019-10-02","26181003242517.21"
"2019-10-03","26385203159494.51"
"2019-10-04","26760608238359.03"
"2019-10-07","26639383932705.49"
"2019-10-08","26234397875069.18"
"2019-10-09","26472431591038.09"
"2019-10-10","26637479145842.88"
"2019-10-11","26922913018796.27"
"2019-10-14","26890330094203.72"
"2019-10-15","27162043341416.16"
"2019-10-16","27115211616883.11"
"2019-10-17","27195389719945.96"
"2019-10-18","27084695723005.42"
"2019-10-21","27269348335891.77"
"2019-10-22","27171817999284.94"
"2019-10-23","27256862638990.72"
"2019-10-24","27310581496970.09"
"2019-10-25","27420030171035.69"
"2019-10-28","27582057438920.55"
"2019-10-29","27529803417826.04"
"2019-10-30","27612395722999.55"
"2019-10-31","27545759440499.73"
"2019-11-01","27807949691722.81"
"2019-11-04","27914774076622.32"
"2019-11-05","27892106521154.01"
"2019-11-06","27911142111990.97"
"2019-11-07","27997127075546.02"
"2019-11-08","28062623564620.87"
"2019-11-11","28003818467676.62"
"2019-11-12","28043542618144.57"
"2019-11-13","28059302043190.61"
"2019-11-14","28087455866910.78"
"2019-11-15","28303424719908.14"
"2019-11-18","28312053070915.85"
"2019-11-19","28295946095628.51"
"2019-11-20","28238709083680.31"
"2019-11-21","28115308911395.48"
"2019-11-22","28171449701654.29"
"2019-11-25","28384967979077.89"
"2019-11-26","28453242691246.07"
"2019-11-27","28568906214756.99"
"2019-11-29","28453603627018.61"
"2019-12-02","28206145632568.47"
"2019-12-03","28028186996655.33"
"2019-12-04","28223030748113.93"
"2019-12-05","28258825321849.59"
"2019-12-06","28529868323336.90"
"2019-12-09","28418731360755.56"
"2019-12-10","28388895550668.40"
"2019-12-11","28470151549050.58"
"2019-12-12","28700583988068.70"
"2019-12-13","28701262252987.09"
"2019-12-16","28907115016916.99"
"2019-12-17","28914774990491.90"
"2019-12-18","28902593220498.09"
"2019-12-19","29029759160182.04"
"2019-12-20","29202287280061.10"
"2019-12-23","29215168712560.28"
"2019-12-24","29204746203123.22"
"2019-12-26","29369458565345.92"
"2019-12-27","29362141340697.61"
"2019-12-30","29154925514875.63"
"2019-12-31","29195830994582.59"
"2020-01-02","29454495341588.59"
"2020-01-03","29249553105077.95"
"2020-01-06","29375941901109.70"
"2020-01-07","29294134082944.56"
"2020-01-08","29435792131197.32"
"2020-01-09","29637318857464.56"
"2020-01-10","29562915510105.08"
"2020-01-13","29769544872470.65"
"2020-01-14","29722057425893.34"
"2020-01-15","29781980236765.30"
"2020-01-16","30029582702489.90"
"2020-01-17","30158452264726.86"
"2020-01-21","30082676180677.82"
"2020-01-22","30093289467611.54"
"2020-01-23","30122642314898.00"
"2020-01-24","29829076570617.72"
"2020-01-27","29372777673216.90"
"2020-01-28","29668046394665.32"
"2020-01-29","29649753699115.38"
"2020-01-30","29736988661273.72"
"2020-01-31","29222249637074.82"
"2020-02-03","29447170801454.63"
"2020-02-04","29840972566764.13"
"2020-02-05","30155290458554.66"
"2020-02-06","30271381179983.75"
"2020-02-07","30120631333620.97"
"2020-02-10","30351356876563.61"
"2020-02-11","30405240614793.16"
"2020-02-12","30602574253367.48"
"2020-02-13","30550645991213.58"
"2020-02-14","30605551972227.47"
"2020-02-18","30527145602497.95"
"2020-02-19","30668637643409.39"
"2020-02-20","30550222840213.87"
"2020-02-21","30214870262797.63"
"2020-02-24","29190078993762.27"
"2020-02-25","28322897908495.61"
"2020-02-26","28219738768110.54"
"2020-02-27","26980061816971.55"
"2020-02-28","26787682774716.34"
"2020-03-02","27992299467644.33"
"2020-03-03","27196109114702.97"
"2020-03-04","28316481546817.78"
"2020-03-05","27355152397341.30"
"2020-03-06","26904134439496.20"
"2020-03-09","24910900187332.96"
"2020-03-10","26130162545715.71"
"2020-03-11","24863350701212.78"
"2020-03-12","22524609490231.81"
"2020-03-13","24597422946592.51"
"2020-03-16","21691814123559.98"
"2020-03-17","22971720934299.83"
"2020-03-18","21844595134095.26"
"2020-03-19","21964662081758.07"
"2020-03-20","21019325088440.98"
"2020-03-23","20437472974263.43"
"2020-03-24","22290609853009.95"
"2020-03-25","22503603593679.09"
"2020-03-26","23866519802504.44"
"2020-03-27","23057841179362.32"
"2020-03-30","23794993807652.08"
"2020-03-31","23455470901884.20"
"2020-04-01","22438275337650.69"
"2020-04-02","22963008558857.25"
"2020-04-03","22614139728941.72"
"2020-04-06","24157730876210.63"
"2020-04-07","24116934374589.62"
"2020-04-08","24910769347460.62"
"2020-04-09","25245014044956.14"
"2020-04-13","25021785823707.83"
"2020-04-14","25798085487484.71"
"2020-04-15","25261166903304.82"
"2020-04-16","25409001303580.92"
"2020-04-17","26060464715344.07"
"2020-04-20","25606178576431.97"
"2020-04-21","24826955992859.02"
"2020-04-22","25406247291423.81"
"2020-04-23","25402066648717.63"
"2020-04-24","25742226268437.15"
"2020-04-27","26088523564194.25"
"2020-04-28","25926496553972.50"
"2020-04-29","26665689475107.13"
"2020-04-30","26446523933056.91"
"2020-05-01","25718621295344.18"
"2020-05-04","25825501101649.72"
"2020-05-05","26065030305831.55"
"2020-05-06","25898038880335.78"
"2020-05-07","26199201393571.98"
"2020-05-08","26630574954815.56"
"2020-05-11","26640423061083.29"
"2020-05-12","26096827200067.67"
"2020-05-13","25652384436144.75"
"2020-05-14","25940723674219.15"
"2020-05-15","26056652806357.19"
"2020-05-18","26840043890159.33"
"2020-05-19","26566750741472.08"
"2020-05-20","27018194502685.15"
"2020-05-21","26827704892990.99"
"2020-05-22","26891487815439.05"
"2020-05-26","27211269963267.74"
"2020-05-27","27587865770582.61"
"2020-05-28","27529051706532.71"
"2020-05-29","27669249723345.32"
"2020-06-01","27772804202966.65"
"2020-06-02","27993900739339.43"
"2020-06-03","28347215825432.52"
"2020-06-04","28233419890497.96"
"2020-06-05","28949414039542.23"
"2020-06-08","29290692400624.90"
"2020-06-09","29084966846037.46"
"2020-06-10","28951792471602.85"
"2020-06-11","27293433889449.57"
"2020-06-12","27632977363644.89"
"2020-06-15","27860793315171.10"
"2020-06-16","28378643880271.82"
"2020-06-17","28286520857556.36"
"2020-06-18","28290694052563.86"
"2020-06-19","28174254973718.59"
"2020-06-22","28364397053399.46"
"2020-06-23","28494777475034.61"
"2020-06-24","27777393461884.29"
"2020-06-25","28067599026490.99"
"2020-06-26","27349858143661.59"
"2020-06-29","27732260379837.75"
"2020-06-30","28185987443321.10"
"2020-07-01","28348503545819.03"
"2020-07-02","28487940365869.17"
"2020-07-06","28950855393724.70"
"2020-07-07","28654833372029.81"
"2020-07-08","28878223208622.96"
"2020-07-09","28747644064687.60"
"2020-07-10","29050457911838.45"
"2020-07-13","28769584849648.77"
"2020-07-14","29138729552000.12"
"2020-07-15","29384892135225.67"
"2020-07-16","29288440052180.48"
"2020-07-17","29360885194347.77"
"2020-07-20","29644550572760.22"
"2020-07-21","29682640051049.36"
"2020-07-22","29844321408621.12"
"2020-07-23","29457231498719.34"
"2020-07-24","29282872450916.36"
"2020-07-27","29504593494868.21"
"2020-07-28","29304084568956.29"
"2020-07-29","29663319210036.19"
"2020-07-30","29574778286546.76"
"2020-07-31","29766471799343.27"
"2020-08-03","29961620880397.65"
"2020-08-04","30064625709227.94"
"2020-08-05","30251496670252.53"
"2020-08-06","30465266112966.15"
"2020-08-07","30486274695294.87"
"2020-08-10","30568873059721.67"
"2020-08-11","30322189693941.08"
"2020-08-12","30745949807331.29"
"2020-08-13","30697142096221.51"
"2020-08-14","30682961382842.68"
"2020-08-17","30774131015995.76"
"2020-08-18","30879235265688.17"
"2020-08-19","30738597445429.31"
"2020-08-20","30852853919422.77"
"2020-08-21","30957026642971.25"
"2020-08-24","31265416120492.38"
"2020-08-25","31391738542478.92"
"2020-08-26","31731300104102.27"
"2020-08-27","31774007789623.02"
"2020-08-28","31989892317460.49"
"2020-08-31","31917350686400.06"
"2020-09-01","32176608173176.87"
"2020-09-02","32685556157146.79"
"2020-09-03","31527830598506.81"
"2020-09-04","31247280851357.63"
"2020-09-08","30373689567769.52"
"2020-09-09","30972548830562.99"
"2020-09-10","30439825833753.07"
"2020-09-11","30440102624478.47"
"2020-09-14","30802484987705.31"
"2020-09-15","30979592746531.44"
"2020-09-16","30815057646902.13"
"2020-09-17","30540462117977.83"
"2020-09-18","30221842313374.86"
"2020-09-21","29869685254202.69"
"2020-09-22","30203119983790.49"
"2020-09-23","29478686707740.59"
"2020-09-24","29572103016205.39"
"2020-09-25","30039391775055.53"
"2020-09-28","30494170800844.27"
"2020-09-29","30360623735069.48"
"2020-09-30","30627071579768.76"
"2020-10-01","30812440702033.03"
"2020-10-02","30500073133803.83"
"2020-10-05","31031152681919.78"
"2020-10-06","30602698354856.44"
"2020-10-07","31111491961793.82"
"2020-10-08","31366954504228.76"
"2020-10-09","31661228571377.67"
"2020-10-12","32207361167216.83"
"2020-10-13","32019324658507.16"
"2020-10-14","31804261861010.32"
"2020-10-15","31752531059155.16"
"2020-10-16","31753612640758.40"
"2020-10-19","31228731900151.38"
"2020-10-20","31389385067810.99"
"2020-10-21","31354554448165.94"
"2020-10-22","31517600899278.73"
"2020-10-23","31642132647028.77"
"2020-10-26","31045058175676.76"
"2020-10-27","30974408900992.99"
"2020-10-28","29858742200801.87"
"2020-10-29","30235912157636.83"
"2020-10-30","29915190597356.40"
"2020-11-02","30278640535407.51"
"2020-11-03","30806416619947.10"
"2020-11-04","31540809267529.52"
"2020-11-05","32135771932325.41"
"2020-11-06","32135357823727.51"
"2020-11-09","32481407845825.31"
"2020-11-10","32418282405674.87"
"2020-11-11","32668013385599.38"
"2020-11-12","32358064826269.78"
"2020-11-13","32801553174779.83"
"2020-11-16","33167487497335.06"
"2020-11-17","33006475343496.29"
"2020-11-18","32630103918357.69"
"2020-11-19","32767196367334.83"
"2020-11-20","32534710282385.51"
"2020-11-23","32699863674590.00"
"2020-11-24","33231009578744.38"
"2020-11-25","33186267888131.82"
"2020-11-27","33280449703843.04"
"2020-11-30","33112695469988.96"
"2020-12-01","33499468166213.24"
"2020-12-02","33574658395562.63"
"2020-12-03","33552261743219.64"
"2020-12-04","33821107820197.23"
"2020-12-07","33756575797474.38"
"2020-12-08","33835633170915.62"
"2020-12-09","33545483382996.14"
"2020-12-10","33494642146836.27"
"2020-12-11","33459506718766.08"
"2020-12-14","33307753573255.87"
"2020-12-15","33721849780651.01"
"2020-12-16","33781109723284.22"
"2020-12-17","33954692683203.94"
"2020-12-18","34479607495330.59"
"2020-12-21","34354611844995.12"
"2020-12-22","34273353610424.63"
"2020-12-23","34305017960043.83"
"2020-12-24","34427833268227.37"
"2020-12-28","34742763499539.84"
"2020-12-29","34659184060914.01"
"2020-12-30","34685032347704.97"
"2020-12-31","34948758005753.70"
"2021-01-04","34443087095685.49"
"2021-01-05","34679256546480.60"
"2021-01-06","34864182775883.66"
"2021-01-07","35385667964526.90"
"2021-01-08","35602132955586.62"
"2021-01-11","35334856142544.29"
"2021-01-12","35336030141768.45"
"2021-01-13","35419358384170.13"
"2021-01-14","35269149063374.79"
"2021-01-15","35028380042488.20"
"2021-01-19","35326090898762.68"
"2021-01-20","35893971427812.29"
"2021-01-21","35916082813963.85"
"2021-01-22","35821603843961.69"
"2021-01-25","35952210360663.20"
"2021-01-26","35913300114197.67"
"2021-01-27","34971206792159.72"
"2021-01-28","35300393029140.91"
"2021-01-29","34621266799511.45"
"2021-02-01","35206638086998.09"
"2021-02-02","35700191516249.77"
"2021-02-03","35827198716266.54"
"2021-02-04","36200905847869.43"
"2021-02-05","36364675032288.09"
"2021-02-08","36615519421096.19"
"2021-02-09","36566694303365.89"
"2021-02-10","36556273758941.05"
"2021-02-11","36630923702195.84"
"2021-02-12","36796877825943.17"
"2021-02-16","36785739788521.66"
"2021-02-17","36781911034355.04"
"2021-02-18","36610398168448.48"
"2021-02-19","36520043682952.43"
"2021-02-22","36222758270778.83"
"2021-02-23","36269909210478.02"
"2021-02-24","36673248002819.67"
"2021-02-25","35769211251522.46"
"2021-02-26","35616520461898.72"
"2021-03-01","36475226366241.47"
"2021-03-02","36192146153748.59"
"2021-03-03","35704328267415.32"
"2021-03-04","35264006975515.65"
"2021-03-05","35963986285432.00"
"2021-03-08","35702449337362.92"
"2021-03-09","36222189682381.95"
"2021-03-10","36431117442745.59"
"2021-03-11","36840986291179.24"
"2021-03-12","36834801032657.97"
"2021-03-15","37056352081778.97"
"2021-03-16","37024614326161.29"
"2021-03-17","37124920614534.70"
"2021-03-18","36551486832246.94"
"2021-03-19","36646150360910.95"
"2021-03-22","36872168408602.23"
"2021-03-23","36615510206926.01"
"2021-03-24","36410444626014.73"
"2021-03-25","36591550304721.10"
"2021-03-26","37148063129700.45"
"2021-03-29","37114798321246.23"
"2021-03-30","37010943235948.21"
"2021-03-31","37188653094904.55"
"2021-04-01","37654313717215.73"
"2021-04-05","38245538125572.27"
"2021-04-06","38207060867398.33"
"2021-04-07","38286657706522.52"
"2021-04-08","38450921824351.89"
"2021-04-09","38745562208559.91"
"2021-04-12","38728885233222.49"
"2021-04-13","38860809414413.41"
"2021-04-14","38691137496265.65"
"2021-04-15","39132119670885.82"
"2021-04-16","39263143612986.35"
"2021-04-19","39069538924232.90"
"2021-04-20","38810229357054.91"
"2021-04-21","39153624431254.64"
"2021-04-22","38785295820160.40"
"2021-04-23","39221354271667.04"
"2021-04-26","39298107366668.75"
"2021-04-27","39278756301256.67"
"2021-04-28","39305333963004.49"
"2021-04-29","39586895603146.07"
"2021-04-30","39286253172631.09"
"2021-05-03","39374084191439.39"
"2021-05-04","39096582612613.06"
"2021-05-05","39127052725455.61"
"2021-05-06","39448694756599.80"
"2021-05-07","39730111935480.50"
"2021-05-10","39273703051681.13"
"2021-05-11","38941425742861.57"
"2021-05-12","38094809579932.61"
"2021-05-13","38567801879696.61"
"2021-05-14","39151315993084.74"
"2021-05-17","39066890304678.34"
"2021-05-18","38734982630217.50"
"2021-05-19","38634528524626.89"
"2021-05-20","39041479406082.29"
"2021-05-21","38994919077783.04"
"2021-05-24","39419409774619.76"
"2021-05-25","39343691451784.42"
"2021-05-26","39429877724682.83"
"2021-05-27","39463590699278.56"
"2021-05-28","39479611355681.22"
"2021-06-01","39481299589359.32"
"2021-06-02","39532083202842.34"
"2021-06-03","39374465117770.64"
"2021-06-04","39733076270735.21"
"2021-06-07","39715892440784.47"
"2021-06-08","39714200897314.38"
"2021-06-09","39647258112400.97"
"2021-06-10","39839111164599.97"
"2021-06-11","39909818735734.42"
"2021-06-14","39994387680010.16"
"2021-06-15","39896651409846.42"
"2021-06-16","39680543173121.92"
"2021-06-17","39689903577041.02"
"2021-06-18","39172211961656.96"
"2021-06-21","39713812604797.18"
"2021-06-22","39916851479850.70"
"2021-06-23","39882016209854.27"
"2021-06-24","40099903971429.59"
"2021-06-25","40233574424483.49"
"2021-06-28","40304338920094.00"
"2021-06-29","40310525273811.71"
"2021-06-30","40332262464346.09"
"2021-07-01","40531215481268.44"
"2021-07-02","40866464978273.04"
"2021-07-06","40813681060020.39"
"2021-07-07","40943542666491.84"
"2021-07-08","40594146438474.83"
"2021-07-09","41032917564611.60"
"2021-07-12","41192727035572.91"
"2021-07-13","41061634468803.76"
"2021-07-14","41118986955266.14"
"2021-07-15","40968169800750.06"
"2021-07-16","40670778764528.97"
"2021-07-19","40031109589391.19"
"2021-07-20","40750754832888.80"
"2021-07-21","41044512981810.80"
"2021-07-22","41137227932761.34"
"2021-07-23","41601182108988.46"
"2021-07-26","41712630366465.90"
"2021-07-27","41490398541533.02"
"2021-07-28","41572565823481.12"
"2021-07-29","41721598818900.18"
"2021-07-30","41474350260036.22"
"2021-08-02","41400185572169.38"
"2021-08-03","41731231467145.28"
"2021-08-04","41545446715383.99"
"2021-08-05","41806147905990.09"
"2021-08-06","41858399201186.73"
"2021-08-09","41853415013749.77"
"2021-08-10","41890843855342.32"
"2021-08-11","41970098617015.69"
"2021-08-12","42099282143207.50"
"2021-08-13","42168434977390.59"
"2021-08-16","42276503178798.21"
"2021-08-17","41967529851346.54"
"2021-08-18","41523286120221.48"
"2021-08-19","41565248026516.81"
"2021-08-20","41909729317417.60"
"2021-08-23","42292478541015.16"
"2021-08-24","42371825892086.15"
"2021-08-25","42471262035282.88"
"2021-08-26","42226839864598.44"
"2021-08-27","42635014414076.33"
"2021-08-30","42791809388955.02"
"2021-08-31","42735651152695.43"
"2021-09-01","42761463717299.67"
"2021-09-02","42832129255196.26"
"2021-09-03","42825156867199.35"
"2021-09-07","42701662314725.77"
"2021-09-08","42640792098809.01"
"2021-09-09","42451507814613.34"
"2021-09-10","42103864708789.96"
"2021-09-13","42203001958778.16"
"2021-09-14","41971956042941.37"
"2021-09-15","42326960693799.86"
"2021-09-16","42258787703142.25"
"2021-09-17","41933610611823.14"
"2021-09-20","41215254788457.61"
"2021-09-21","41187944784979.40"
"2021-09-22","41574026567956.59"
"2021-09-23","42062560266920.88"
"2021-09-24","42139846842923.06"
"2021-09-27","41986319124625.17"
"2021-09-28","41107907072123.29"
"2021-09-29","41144470213801.29"
"2021-09-30","40616213848183.41"
"2021-10-01","41093416165854.38"
"2021-10-04","40545815095356.70"
"2021-10-05","40983573617889.79"
"2021-10-06","41166891990887.90"
"2021-10-07","41511796336817.56"
"2021-10-08","41447271692260.83"
"2021-10-11","41175341225265.67"
"2021-10-12","41053564760797.55"
"2021-10-13","41187733767143.23"
"2021-10-14","41892817200983.85"
"2021-10-15","42197293212498.67"
"2021-10-18","42366580810277.21"
"2021-10-19","42663925437349.75"
"2021-10-20","42791153150868.38"
"2021-10-21","42916064557402.60"
"2021-10-22","42806460960004.81"
"2021-10-25","43011817966428.65"
"2021-10-26","43105871821584.16"
"2021-10-27","42995191168287.52"
"2021-10-28","43388971871515.69"
"2021-10-29","43492832935826.72"
"2021-11-01","43519067801168.82"
"2021-11-02","43692901017623.77"
"2021-11-03","43995913041125.64"
"2021-11-04","44188836440155.67"
"2021-11-05","44356777669549.22"
"2021-11-08","44375947285181.27"
"2021-11-09","44205988463734.99"
"2021-11-10","43826808830315.30"
"2021-11-11","43842528534170.49"
"2021-11-12","44178921323706.03"
"2021-11-15","44177851235681.19"
"2021-11-16","44322805835368.86"
"2021-11-17","44221204973452.10"
"2021-11-18","44392772705419.10"
"2021-11-19","44325079996087.02"
"2021-11-22","44154340659303.81"
"2021-11-23","44207116733180.87"
"2021-11-24","44308675464538.21"
"2021-11-26","43297523600188.39"
"2021-11-29","43878258177374.64"
"2021-11-30","43031560464146.35"
"2021-12-01","42519557898250.74"
"2021-12-02","43108321183307.42"
"2021-12-03","42749924499221.10"
"2021-12-06","43248849199742.22"
"2021-12-07","44148241458533.80"
"2021-12-08","44290884871870.56"
"2021-12-09","43984514523400.89"
"2021-12-10","44395570494531.12"
"2021-12-13","44020767576048.91"
"2021-12-14","43668495077328.21"
"2021-12-15","44378022684336.51"
"2021-12-16","43982406464038.07"
"2021-12-17","43561162001542.24"
"2021-12-20","43062995497714.98"
"2021-12-21","43818355320108.36"
"2021-12-22","44283076880349.56"
"2021-12-23","44557734318071.53"
"2021-12-27","45123870318660.17"
"2021-12-28","45070333237144.27"
"2021-12-29","45124105221063.83"
"2021-12-30","44991222382452.73"
"2021-12-31","44756905268292.88"
"2022-01-03","45059664497106.57"
"2022-01-04","45015198795958.10"
"2022-01-05","44084624864400.01"
"2022-01-06","44047053761989.11"
"2022-01-07","43866198322570.42"
"2022-01-10","43824633506462.27"
"2022-01-11","44220486582192.67"
"2022-01-12","44359228365878.76"
"2022-01-13","43721657642415.04"
"2022-01-14","43771873549036.26"
"2022-01-18","42952906656380.76"
"2022-01-19","42537241320836.56"
"2022-01-20","42064450638333.04"
"2022-01-21","41255724792045.07"
"2022-01-24","41368008328284.53"
"2022-01-25","40835843018324.33"
"2022-01-26","40811473453856.58"
"2022-01-27","40589868942748.36"
"2022-01-28","41595800333659.36"
"2022-01-31","42396092842217.79"
"2022-02-01","42713440030121.74"
"2022-02-02","43256416588719.46"
"2022-02-03","42175513191880.39"
"2022-02-04","42407505416600.35"
"2022-02-07","42190538382884.43"
"2022-02-08","42531163103746.11"
"2022-02-09","43139853218276.73"
"2022-02-10","42355673920975.17"
"2022-02-11","41528435768164.81"
"2022-02-14","41414879030762.50"
"2022-02-15","41994265987862.66"
"2022-02-16","42049944392351.11"
"2022-02-17","41138270331067.03"
"2022-02-18","40824618579970.27"
"2022-02-22","40421155238938.20"
"2022-02-23","39673538138474.84"
"2022-02-24","40315929315259.68"
"2022-02-25","41187809571569.30"
"2022-02-28","41106490651320.12"
"2022-03-01","40507677285105.84"
"2022-03-02","41217923650772.95"
"2022-03-03","41001406722483.33"
"2022-03-04","40661488733923.98"
"2022-03-07","39440653791282.53"
"2022-03-08","39174127693646.00"
"2022-03-09","40212902102731.24"
"2022-03-10","40052856614854.31"
"2022-03-11","39520322477503.78"
"2022-03-14","39184703211245.34"
"2022-03-15","40034703761024.11"
"2022-03-16","40949792861148.46"
"2022-03-17","41443308881794.00"
"2022-03-18","41943390616441.12"
"2022-03-21","41931550118550.19"
"2022-03-22","42445382339867.95"
"2022-03-23","41936006803238.93"
"2022-03-24","42544976344232.91"
"2022-03-25","42746200520175.59"
"2022-03-28","43028656325828.74"
"2022-03-29","43537518145401.08"
"2022-03-30","43269856059231.87"
"2022-03-31","42552258642839.31"
"2022-04-01","42728049723282.72"
"2022-04-04","43088750000098.42"
"2022-04-05","42537095103977.45"
"2022-04-06","42069835965694.14"
"2022-04-07","42220381672173.89"
"2022-04-08","42087528350781.31"
"2022-04-11","41345624673633.96"
"2022-04-12","41146784913792.99"
"2022-04-13","41623191459007.91"
"2022-04-14","41100838168854.87"
"2022-04-18","41098690637859.40"
"2022-04-19","41763350791454.11"
"2022-04-20","41698060008510.34"
"2022-04-21","41077882964841.70"
"2022-04-22","39927326409163.29"
"2022-04-25","40186014094637.64"
"2022-04-26","39033668029055.91"
"2022-04-27","39050696332977.97"
"2022-04-28","40033641836495.37"
"2022-04-29","38569771520135.84"
"2022-05-02","38784472140865.48"
"2022-05-03","38964408995185.49"
"2022-05-04","40141847967825.31"
"2022-05-05","38693767186279.85"
"2022-05-06","38465567105771.10"
"2022-05-09","37242553730337.03"
"2022-05-10","37352200388245.36"
"2022-05-11","36741257066783.22"
"2022-05-12","36682872674847.06"
"2022-05-13","37559732355047.69"
"2022-05-16","37393428790781.11"
"2022-05-17","38112811079209.02"
"2022-05-18","36570989712824.04"
"2022-05-19","36337544905425.10"
"2022-05-20","36317848461582.69"
"2022-05-23","37001715559509.17"
"2022-05-24","36624828067760.68"
"2022-05-25","36962231492528.07"
"2022-05-26","37698880451308.49"
"2022-05-27","38655847312350.63"
"2022-05-31","38456605640600.59"
"2022-06-01","38188184262974.68"
"2022-06-02","38906993964387.45"
"2022-06-03","38245512510173.27"
"2022-06-06","38391497915091.07"
"2022-06-07","38756277859843.74"
"2022-06-08","38338502306427.58"
"2022-06-09","37434540255757.04"
"2022-06-10","36348274909685.16"
"2022-06-13","34934191287482.66"
"2022-06-14","34829024691217.34"
